@relation 832293

@attribute 1 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 2 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 3 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 4 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 5 {1425,1434,1445}

@data
a,n,p,v,1425
n,u,v,f,1425
n,a,w,p,1425
u,nt,f,w,1425
v,n,n,w,1425
n,n,v,m,1425
v,v,n,u,1425
u,n,ad,v,1425
ns,n,n,n,1425
v,ns,u,n,1425
n,w,v,v,1425
nr,nr,n,u,1425
p,p,nr,v,1425
p,v,ns,n,1425
p,nr,v,n,1425
nt,v,w,v,1425
w,p,v,ns,1425
nr,v,u,nt,1425
n,u,n,ad,1425
n,p,nr,nr,1425
v,n,nt,v,1425
a,n,p,ns,1425
w,p,d,v,1425
u,a,w,p,1425
d,v,n,n,1425
ns,d,v,n,1425
n,w,ns,d,1425
n,vn,v,u,1425
p,ns,v,v,1425
v,ns,vn,n,1425
n,ad,ns,n,1425
ns,n,n,v,1425
v,u,n,w,1425
w,ns,ad,v,1425
vn,n,u,a,1425
n,n,a,w,1425
n,v,a,n,1425
ad,v,n,vn,1425
v,v,n,v,1425
v,n,v,a,1425
ns,n,v,ns,1425
v,w,n,ad,1425
v,u,p,n,1425
vn,v,vn,v,1425
p,n,u,a,1425
vd,v,u,j,1425
v,n,j,w,1425
j,w,n,a,1425
v,v,vn,vn,1425
v,c,vn,v,1425
v,n,v,u,1425
vn,vn,n,vn,1425
a,n,v,n,1425
u,a,w,p,1425
w,v,a,n,1425
u,n,n,n,1425
u,j,v,n,1425
n,u,w,v,1425
n,w,v,v,1425
v,u,vn,w,1425
n,u,n,w,1425
a,n,p,v,1425
n,a,w,v,1425
w,v,n,p,1425
n,n,a,n,1425
v,n,v,t,1425
p,v,c,vn,1425
w,p,v,c,1425
vn,v,a,vn,1425
v,t,v,u,1425
n,p,n,u,1425
n,vn,u,a,1425
w,v,w,v,1425
c,vn,v,n,1425
n,w,n,w,1425
w,v,w,v,1425
n,w,t,w,1425
v,n,n,w,1425
t,w,u,n,1425
nr,n,n,u,1425
d,a,a,u,1425
w,i,v,v,1425
a,d,u,n,1425
w,v,w,i,1425
u,nt,f,w,1425
ad,v,v,vn,1425
n,a,v,a,1425
d,v,a,d,1425
l,w,v,w,1425
v,v,p,v,1425
a,w,w,v,1425
i,w,v,w,1425
p,nr,n,v,1425
d,a,n,w,1425
n,u,v,f,1425
v,a,i,w,1425
w,v,w,v,1425
p,v,n,a,1425
n,v,u,nt,1425
v,n,nt,v,1425
f,w,w,ad,1425
n,w,p,nr,1425
n,w,u,m,1425
v,f,l,w,1425
t,u,q,d,1425
m,q,v,d,1425
a,n,t,u,1425
a,n,p,p,1425
w,ad,w,v,1425
q,d,d,a,1425
n,v,n,w,1425
w,p,nr,nr,1425
nr,nr,v,n,1425
vn,w,a,w,1425
v,w,v,v,1425
v,vn,v,a,1425
nt,v,w,l,1425
w,p,v,n,1425
w,l,ad,v,1425
w,v,w,p,1425
p,p,nr,n,1425
w,t,m,q,1425
u,m,d,v,1425
v,n,n,v,1425
n,a,w,p,1425
v,v,a,n,1425
a,n,a,n,1425
v,d,d,a,1425
v,w,vn,w,1425
v,a,w,t,1425
vn,w,c,vn,1425
n,w,v,n,1425
w,v,a,u,1425
u,n,w,r,1425
p,a,n,n,1425
u,n,a,u,1425
w,a,n,n,1425
v,u,u,n,1425
w,a,n,w,1425
n,a,w,v,1425
n,v,n,p,1425
u,a,n,w,1425
n,n,v,n,1425
w,r,n,a,1425
n,w,u,n,1425
ns,n,u,n,1425
v,n,n,w,1425
a,u,w,a,1425
p,vn,vn,c,1425
n,n,n,w,1425
a,u,n,v,1425
a,u,w,a,1425
v,n,vn,w,1425
u,n,v,v,1425
v,v,p,vn,1425
n,p,w,vn,1425
a,n,v,v,1425
u,n,v,u,1425
w,vn,vn,w,1425
w,p,u,n,1425
n,u,w,v,1425
u,n,a,u,1425
n,n,r,v,1425
v,ns,n,u,1425
v,v,ns,n,1425
n,w,v,v,1425
n,w,u,a,1425
a,u,n,w,1425
w,v,v,ns,1425
nr,v,p,a,1425
n,w,u,n,1425
v,v,n,n,1425
v,w,a,u,1425
r,v,a,n,1425
r,vn,n,w,1425
w,v,vn,u,1425
n,u,n,w,1425
p,n,v,l,1425
w,p,n,v,1425
u,vn,w,p,1425
n,v,w,v,1425
v,n,vn,n,1425
n,w,n,n,1425
n,n,l,w,1425
l,w,r,vn,1425
vn,n,p,n,1425
v,l,v,r,1425
d,v,u,vn,1425
v,r,u,n,1425
n,u,c,vn,1425
v,w,v,ns,1425
n,u,n,w,1425
v,ns,p,n,1425
v,vn,w,r,1425
n,u,n,w,1425
ad,v,v,ns,1425
v,v,v,w,1425
d,l,ad,v,1425
r,v,n,u,1425
v,v,n,n,1425
vn,n,v,vn,1425
n,w,v,v,1425
w,r,v,n,1425
u,j,p,v,1425
a,n,d,l,1425
u,vn,vn,n,1425
v,f,w,w,1425
ns,w,n,u,1425
l,w,v,v,1425
u,a,w,d,1425
w,w,ns,w,1425
w,ad,v,v,1425
c,vn,d,v,1425
w,d,w,ad,1425
w,p,u,vn,1425
d,v,n,w,1425
v,v,ns,n,1425
v,v,f,v,1425
j,k,v,v,1425
vn,n,r,v,1425
vn,c,n,d,1425
n,u,k,p,1425
v,ns,n,n,1425
n,n,a,n,1425
n,d,vn,n,1425
p,n,vn,c,1425
v,v,u,a,1425
ns,n,n,u,1425
v,n,a,n,1425
n,w,l,w,1425
w,v,w,p,1425
n,m,u,j,1425
p,v,v,f,1425
m,n,j,k,1425
k,p,v,v,1425
m,n,n,u,1425
n,n,u,a,1425
f,v,w,v,1425
n,n,m,n,1425
v,j,v,u,1425
l,n,p,v,1425
n,n,v,m,1425
v,s,l,n,1425
v,w,v,v,1425
ns,n,n,v,1425
v,m,v,r,1425
vn,w,j,v,1425
nr,nr,n,u,1425
nt,v,s,w,1425
v,r,n,w,1425
n,v,n,v,1425
u,r,ad,v,1425
v,n,w,v,1425
w,v,v,v,1425
v,v,w,l,1425
f,w,v,ns,1425
v,u,n,ad,1425
n,w,p,p,1425
w,nt,v,s,1425
v,v,n,w,1425
p,nr,v,n,1425
w,d,v,v,1425
p,v,vn,w,1425
w,l,w,p,1425
ad,v,d,v,1425
v,v,n,n,1425
v,ns,n,n,1425
v,w,v,v,1425
n,w,v,n,1425
v,v,r,n,1425
n,v,u,n,1425
j,v,u,r,1425
d,v,v,n,1425
w,v,p,nr,1425
s,w,n,w,1425
m,n,r,u,1425
v,p,nr,nr,1425
p,p,nr,v,1425
p,v,n,n,1425
nt,f,p,v,1425
v,n,nt,f,1425
n,u,f,w,1425
u,nt,w,p,1425
n,ad,w,d,1425
n,vn,v,j,1425
v,n,w,v,1425
w,p,n,vn,1425
n,n,v,p,1425
w,p,ns,n,1425
r,n,v,w,1425
nr,v,u,nt,1425
v,u,r,u,1425
n,w,v,ns,1425
r,u,w,v,1425
u,v,u,n,1425
u,n,v,v,1425
v,r,n,w,1425
u,m,v,v,1425
v,v,v,u,1425
ns,n,w,p,1425
q,v,n,u,1425
w,v,ns,n,1425
v,n,n,n,1425
v,v,u,n,1425
v,v,v,r,1425
u,v,u,v,1425
v,ns,n,w,1425
w,nr,i,u,1425
nr,nr,u,v,1425
m,q,v,n,1425
v,v,m,q,1425
n,w,v,v,1425
nr,i,v,v,1425
w,p,v,v,1425
v,v,n,n,1425
n,u,n,w,1425
i,u,v,u,1425
v,v,u,m,1425
n,n,p,v,1425
p,v,v,v,1425
v,u,q,v,1425
d,v,m,w,1425
b,vn,v,u,1425
nz,w,c,a,1425
v,u,w,nz,1425
w,ad,w,ad,1425
w,v,c,ad,1425
w,ad,u,w,1425
w,nz,n,c,1425
n,w,u,w,1425
w,v,w,nt,1425
v,u,nt,w,1425
n,u,vn,vn,1425
v,u,c,n,1425
w,c,v,u,1425
c,a,w,ad,1425
u,w,w,u,1425
w,nz,u,vn,1425
w,i,v,u,1425
w,nz,n,u,1425
n,u,w,w,1425
v,u,vn,w,1425
c,n,n,a,1425
a,n,ad,v,1425
vn,vn,w,v,1425
vn,vn,d,v,1425
w,n,vn,w,1425
w,u,vn,n,1425
n,n,w,i,1425
v,w,ad,v,1425
w,w,w,c,1425
w,nz,n,u,1425
vn,w,v,u,1425
nz,w,u,vn,1425
v,u,nz,w,1425
u,vn,vn,w,1425
w,n,vn,vn,1425
n,u,a,w,1425
w,t,n,n,1425
ad,v,ad,v,1425
vn,n,v,u,1425
i,w,u,w,1425
u,b,w,v,1425
nz,w,u,vn,1425
nz,w,vn,vn,1425
u,w,w,n,1425
w,nt,c,r,1425
t,r,n,n,1425
n,w,v,w,1425
w,v,w,nz,1425
nt,w,r,w,1425
vn,vn,w,d,1425
ad,v,w,nz,1425
c,r,nz,w,1425
u,vn,n,w,1425
u,vn,w,v,1425
n,c,n,w,1425
vn,w,u,n,1425
n,a,i,w,1425
w,d,u,m,1425
c,ad,u,b,1425
u,w,w,c,1425
w,n,a,n,1425
vn,w,v,w,1425
w,v,n,c,1425
v,w,r,n,1425
r,n,n,a,1425
w,c,w,nz,1425
nr,v,t,r,1425
r,w,w,n,1425
m,w,w,n,1425
v,u,nz,w,1425
v,w,v,u,1425
a,w,w,v,1425
u,n,n,u,1425
ad,v,b,vn,1425
u,m,nz,w,1425
n,c,u,n,1425
n,n,a,w,1425
v,vn,w,v,1425
u,a,vn,c,1425
n,w,n,w,1425
n,vn,n,vn,1425
a,n,c,n,1425
v,n,v,u,1425
w,v,w,v,1425
n,n,n,w,1425
v,n,v,a,1425
vn,c,vn,w,1425
n,w,a,w,1425
w,v,w,p,1425
v,u,n,vn,1425
vn,vn,v,n,1425
w,p,vn,vn,1425
a,w,n,w,1425
n,a,u,a,1425
v,n,v,n,1425
v,a,v,n,1425
v,n,p,v,1425
p,v,vn,w,1425
n,v,w,v,1425
a,v,a,n,1425
w,v,w,v,1425
vn,w,n,a,1425
n,w,v,vn,1425
w,v,a,v,1425
v,u,v,p,1425
f,v,vn,v,1425
v,p,n,v,1425
vn,u,d,v,1425
v,vn,n,d,1425
n,v,p,v,1425
v,w,v,vn,1425
n,d,d,v,1425
n,n,w,p,1425
p,v,u,n,1425
w,p,vn,u,1425
p,n,v,w,1425
d,v,v,w,1425
n,n,v,u,1425
vn,v,n,n,1425
u,vn,p,n,1425
n,f,u,vn,1425
u,n,v,d,1425
w,p,r,v,1425
u,a,c,n,1425
d,a,v,v,1425
n,v,p,nr,1425
a,n,v,a,1425
n,w,v,n,1425
u,v,n,u,1425
vn,n,u,n,1425
u,a,c,v,1425
a,n,vn,n,1425
n,u,n,c,1425
a,n,vn,n,1425
w,ad,n,u,1425
nr,nr,v,n,1425
nr,v,vn,n,1425
n,w,v,n,1425
a,u,v,w,1425
v,w,v,r,1425
n,c,w,v,1425
v,vn,vn,u,1425
n,u,n,vn,1425
vn,u,q,n,1425
n,r,u,n,1425
c,n,v,v,1425
n,w,a,a,1425
n,d,u,v,1425
d,a,v,v,1425
n,v,u,nt,1425
u,nt,f,w,1425
v,r,n,v,1425
a,u,v,w,1425
v,v,w,v,1425
w,p,u,n,1425
n,u,d,a,1425
p,n,n,d,1425
w,d,n,u,1425
w,vn,n,v,1425
n,vn,m,q,1425
v,w,n,n,1425
v,v,p,n,1425
p,nr,n,v,1425
vn,n,u,m,1425
p,a,v,vn,1425
r,n,n,d,1425
n,w,n,u,1425
c,n,a,n,1425
a,n,ad,v,1425
n,a,w,ad,1425
v,u,n,c,1425
v,n,nt,v,1425
v,n,u,a,1425
nt,v,w,v,1425
f,w,n,a,1425
p,p,nr,n,1425
d,a,u,v,1425
n,p,n,v,1425
a,a,w,d,1425
w,p,r,n,1425
n,u,d,a,1425
v,v,p,v,1425
n,v,n,vn,1425
vn,u,w,p,1425
n,n,p,p,1425
w,v,n,w,1425
n,d,u,v,1425
v,n,v,a,1425
n,u,v,f,1425
nr,n,n,u,1425
p,n,n,u,1425
v,a,u,vn,1425
v,w,n,r,1425
u,v,w,p,1425
n,c,p,a,1425
v,a,n,w,1425
a,n,v,w,1425
u,m,n,c,1425
ad,v,u,a,1425
v,p,nr,nr,1425
vn,n,v,p,1425
a,n,d,a,1425
v,f,v,n,1425
n,w,a,n,1425
n,u,a,n,1425
p,v,v,n,1425
n,vn,n,w,1425
u,n,a,u,1425
u,vn,vn,u,1425
u,n,a,u,1425
w,v,a,n,1425
n,v,a,n,1425
u,v,w,p,1425
a,n,n,p,1425
v,n,n,w,1425
r,v,v,u,1425
m,q,c,n,1425
v,n,a,n,1425
u,n,p,n,1425
q,n,n,w,1425
w,v,a,n,1425
c,vn,u,r,1425
n,c,n,w,1425
a,n,a,n,1425
n,u,n,w,1425
n,w,p,n,1425
v,v,n,n,1425
vn,u,n,w,1425
w,v,v,n,1425
n,w,v,n,1425
u,a,w,v,1425
n,n,w,d,1425
v,v,w,n,1425
n,w,d,b,1425
n,w,v,vn,1425
n,l,n,n,1425
n,v,n,n,1425
u,n,v,n,1425
n,w,n,w,1425
w,w,b,u,1425
v,w,c,v,1425
p,n,n,w,1425
l,n,v,n,1425
vn,vn,vn,vn,1425
l,u,n,v,1425
c,n,p,n,1425
n,n,c,v,1425
w,v,n,u,1425
n,w,r,v,1425
n,v,ns,n,1425
vn,vn,r,n,1425
w,c,w,v,1425
n,c,u,a,1425
a,n,a,n,1425
n,w,c,l,1425
w,n,n,c,1425
v,w,n,w,1425
n,w,c,n,1425
v,n,u,n,1425
u,a,w,a,1425
n,n,d,v,1425
b,u,d,v,1425
v,n,w,d,1425
a,n,v,p,1425
n,w,n,v,1425
w,d,v,n,1425
n,n,n,n,1425
a,n,v,n,1425
d,v,n,c,1425
n,c,n,v,1425
v,n,n,w,1425
n,n,n,n,1425
d,b,w,d,1425
n,w,n,w,1425
d,v,vn,c,1425
w,d,n,n,1425
v,n,n,w,1425
v,c,n,n,1425
v,v,c,n,1425
v,n,v,v,1425
c,n,p,r,1425
n,u,w,d,1425
u,n,d,v,1425
v,p,u,a,1425
v,ns,n,u,1425
n,u,n,w,1425
w,d,u,w,1425
d,v,n,w,1425
w,p,w,n,1425
c,v,v,c,1425
c,l,v,v,1425
w,a,w,a,1425
vn,c,vn,u,1425
n,n,v,ns,1425
v,n,n,c,1425
n,n,n,w,1425
v,vn,c,vn,1425
w,a,v,v,1425
p,n,a,n,1425
w,d,vn,vn,1425
n,w,v,w,1425
n,w,w,n,1425
v,n,n,w,1425
n,c,w,p,1425
u,w,v,v,1425
w,v,w,w,1425
n,c,w,p,1425
v,v,c,n,1425
v,n,c,n,1425
c,v,n,v,1425
n,v,n,c,1425
w,n,l,n,1425
w,p,v,n,1425
ns,n,u,n,1425
c,n,a,n,1425
c,n,w,c,1425
w,n,n,u,1425
n,v,n,c,1425
p,r,n,l,1425
r,v,l,u,1425
f,w,n,a,1425
n,a,w,ad,1425
vn,n,a,u,1425
a,u,p,p,1425
vn,u,n,w,1425
n,w,m,v,1425
n,d,n,u,1425
r,d,u,v,1425
n,v,u,nt,1425
n,v,u,n,1425
a,n,ad,v,1425
n,w,v,j,1425
u,nt,w,v,1425
u,a,w,p,1425
v,n,j,vn,1425
v,j,u,a,1425
v,n,n,w,1425
n,u,f,w,1425
a,n,p,m,1425
p,nr,n,v,1425
nt,f,v,n,1425
v,a,n,w,1425
p,p,nr,n,1425
ad,v,vn,u,1425
d,v,u,j,1425
w,v,a,n,1425
a,n,v,n,1425
d,a,v,p,1425
v,p,nr,nr,1425
j,vn,v,a,1425
v,a,d,v,1425
w,p,v,a,1425
nr,nr,v,n,1425
p,m,a,n,1425
j,vn,a,n,1425
u,v,p,nr,1425
w,ad,j,vn,1425
nr,n,n,u,1425
v,n,nt,f,1425
u,j,n,v,1425
m,v,n,d,1425
n,u,vn,n,1425
w,nr,n,p,1425
w,d,v,a,1425
p,vn,vn,u,1425
n,w,v,c,1425
a,d,w,v,1425
a,w,a,nr,1425
v,a,v,n,1425
w,v,w,v,1425
n,w,nr,n,1425
nr,n,nr,nr,1425
n,p,n,vn,1425
w,v,a,n,1425
v,a,nr,n,1425
a,w,a,w,1425
v,a,u,a,1425
v,n,p,v,1425
n,w,nr,n,1425
v,c,n,n,1425
v,u,a,d,1425
a,w,n,w,1425
v,v,n,w,1425
c,v,n,vn,1425
vn,u,n,w,1425
vn,v,f,u,1425
a,n,v,n,1425
v,n,v,a,1425
f,u,w,v,1425
a,f,a,w,1425
d,a,a,w,1425
a,w,u,d,1425
w,v,nr,nr,1425
n,vn,a,n,1425
v,n,vn,v,1425
nr,nr,p,vn,1425
a,nr,n,w,1425
n,n,v,a,1425
nr,nr,w,nr,1425
n,vn,a,f,1425
d,v,a,w,1425
w,v,w,v,1425
n,w,n,w,1425
u,a,v,u,1425
nr,n,vn,n,1425
v,w,v,v,1425
v,a,v,a,1425
d,a,v,v,1425
v,v,d,v,1425
v,v,w,v,1425
w,p,c,v,1425
v,n,v,n,1425
p,v,v,n,1425
u,a,w,v,1425
nr,nr,w,nr,1425
n,w,n,w,1425
a,w,v,a,1425
u,d,d,a,1425
w,nr,n,w,1425
vn,n,u,a,1425
n,w,a,w,1425
w,v,w,p,1425
nr,n,nr,nr,1425
w,v,w,v,1425
w,v,d,a,1425
w,v,w,v,1425
v,a,v,a,1425
n,a,w,d,1425
v,n,n,n,1425
f,w,n,a,1425
b,n,p,p,1425
n,u,n,vn,1425
a,n,d,v,1425
vn,n,vn,w,1425
n,v,w,v,1425
n,w,v,n,1425
v,vn,n,w,1425
v,n,nt,v,1425
n,ad,u,n,1425
n,n,p,nr,1425
n,vn,vn,u,1425
d,v,c,n,1425
nr,n,n,u,1425
c,n,n,v,1425
n,vn,v,vn,1425
v,f,v,n,1425
vn,v,u,n,1425
n,u,v,f,1425
w,v,u,n,1425
v,n,n,w,1425
v,u,n,c,1425
u,nt,f,w,1425
w,v,a,n,1425
v,n,n,vn,1425
vn,w,n,u,1425
p,nr,n,v,1425
c,b,n,p,1425
nr,nr,v,n,1425
n,v,u,nt,1425
ad,v,n,n,1425
nt,v,w,v,1425
n,c,n,n,1425
v,vn,v,n,1425
n,n,b,n,1425
n,p,nr,nr,1425
u,n,c,b,1425
n,c,vn,n,1425
u,n,vn,v,1425
w,d,n,c,1425
p,p,nr,n,1425
n,n,v,vn,1425
vn,n,n,d,1425
u,n,n,w,1425
v,vn,u,n,1425
a,n,v,r,1425
w,nr,v,v,1425
n,c,w,r,1425
n,u,d,a,1425
n,a,n,c,1425
r,n,u,n,1425
v,p,a,v,1425
n,w,p,v,1425
n,w,r,u,1425
a,v,n,u,1425
p,v,n,a,1425
r,u,v,a,1425
c,n,r,p,1425
v,r,a,u,1425
c,d,v,r,1425
nr,d,v,v,1425
u,n,a,w,1425
u,n,a,n,1425
n,w,d,ad,1425
w,v,u,n,1425
w,c,ad,v,1425
p,n,v,vn,1425
n,a,vn,n,1425
v,v,n,w,1425
v,v,a,n,1425
d,ad,r,n,1425
r,p,p,n,1425
d,v,v,a,1425
n,v,n,w,1425
v,a,w,c,1425
a,n,c,d,1425
v,a,w,v,1425
w,r,v,p,1425
a,u,c,n,1425
v,r,n,v,1425
ad,v,n,a,1425
u,n,v,m,1425
c,v,n,w,1425
n,w,v,r,1425
m,n,vn,w,1425
v,a,w,u,1425
v,m,u,vn,1425
v,n,c,v,1425
w,v,n,u,1425
v,v,v,a,1425
w,v,ns,w,1425
a,ns,u,n,1425
r,n,v,v,1425
n,w,v,w,1425
w,u,w,v,1425
ad,v,w,c,1425
t,ad,n,w,1425
v,w,a,ns,1425
w,c,r,n,1425
n,w,m,n,1425
w,v,w,v,1425
ns,w,n,w,1425
v,r,w,v,1425
n,w,w,v,1425
v,a,u,n,1425
a,w,v,v,1425
w,m,d,m,1425
f,u,w,m,1425
w,ad,v,a,1425
n,w,q,d,1425
v,p,n,f,1425
w,v,r,n,1425
a,n,n,w,1425
u,n,m,q,1425
v,n,d,i,1425
u,n,v,w,1425
n,f,n,w,1425
v,v,n,u,1425
ad,v,a,n,1425
n,v,i,u,1425
n,u,w,v,1425
u,n,a,w,1425
m,q,m,q,1425
r,n,u,n,1425
p,r,f,u,1425
m,q,p,p,1425
u,a,ad,v,1425
v,w,n,v,1425
d,m,n,p,1425
p,n,n,u,1425
w,v,v,d,1425
q,n,p,n,1425
w,v,v,n,1425
q,d,q,n,1425
n,p,n,u,1425
p,p,u,n,1425
n,u,u,a,1425
n,u,w,ad,1425
d,i,n,w,1425
v,d,u,n,1425
u,v,n,w,1425
v,n,vn,u,1425
ns,n,n,d,1425
p,v,n,n,1425
a,n,v,n,1425
n,c,a,n,1425
n,n,d,v,1425
p,nr,r,w,1425
n,n,a,a,1425
n,w,u,v,1425
v,n,n,ad,1425
p,l,n,u,1425
n,ad,v,ns,1425
l,n,u,n,1425
v,n,n,c,1425
n,a,w,i,1425
nr,r,p,l,1425
v,p,nr,r,1425
w,v,c,n,1425
nr,nr,w,p,1425
v,a,w,a,1425
a,v,v,n,1425
w,n,n,a,1425
n,vn,n,w,1425
n,n,u,n,1425
d,v,nr,nr,1425
i,u,a,n,1425
w,a,u,v,1425
v,w,n,w,1425
vn,u,w,d,1425
a,n,i,u,1425
a,a,v,a,1425
w,v,w,n,1425
w,i,v,a,1425
n,w,n,c,1425
n,n,v,w,1425
r,w,l,n,1425
n,w,c,n,1425
w,p,n,n,1425
u,n,d,v,1425
w,d,p,nr,1425
c,n,p,v,1425
n,v,v,n,1425
n,w,v,u,1425
n,n,n,v,1425
v,u,n,n,1425
n,w,v,p,1425
u,n,w,v,1425
n,u,v,w,1425
v,n,w,a,1425
n,w,a,u,1425
n,c,ad,p,1425
w,a,u,v,1425
a,u,a,n,1425
ad,p,ns,n,1425
a,n,a,v,1425
c,n,n,w,1425
u,v,n,w,1425
v,ns,n,n,1425
u,v,n,w,1425
v,a,w,v,1425
w,nr,w,nr,1425
w,nr,w,nr,1425
w,n,w,n,1425
nr,nr,v,f,1425
n,u,i,w,1425
w,d,nr,nr,1425
v,w,n,u,1425
n,l,v,n,1425
u,n,d,v,1425
w,n,nr,w,1425
nr,w,nr,u,1425
w,n,u,a,1425
n,n,a,i,1425
d,v,w,vn,1425
r,q,l,w,1425
n,nr,w,v,1425
n,w,v,nr,1425
q,n,w,v,1425
w,v,nr,nr,1425
n,u,w,d,1425
n,w,v,u,1425
b,w,v,w,1425
n,w,nr,nr,1425
v,n,n,nr,1425
d,v,nr,w,1425
w,n,d,v,1425
nr,nr,w,b,1425
nr,u,b,w,1425
m,n,n,w,1425
w,r,n,l,1425
v,u,vn,w,1425
vn,w,w,d,1425
u,w,w,n,1425
w,d,u,w,1425
v,nr,w,nr,1425
nr,nr,nr,nr,1425
nr,w,f,nr,1425
l,w,n,w,1425
nr,nr,nr,nr,1425
nr,w,nr,w,1425
w,nr,w,nr,1425
w,nr,u,w,1425
nr,w,nr,w,1425
w,vn,n,w,1425
nr,w,nr,w,1425
nr,nr,nr,nr,1425
w,v,w,n,1425
nr,nr,nr,nr,1425
nr,nr,m,n,1425
f,nr,r,m,1425
v,f,nr,r,1425
w,b,n,v,1425
n,v,n,n,1425
r,m,u,n,1425
nr,r,n,u,1425
u,w,w,n,1425
a,w,v,n,1425
v,v,w,v,1425
n,w,n,u,1425
vn,c,vn,f,1425
n,w,n,w,1425
w,v,n,p,1425
n,u,vn,c,1425
vn,n,v,n,1425
u,n,n,c,1425
v,a,d,v,1425
v,n,n,w,1425
n,vn,v,d,1425
n,w,a,n,1425
n,w,v,n,1425
w,v,w,v,1425
f,v,a,u,1425
n,w,c,n,1425
n,v,w,d,1425
v,a,p,n,1425
v,n,v,n,1425
c,n,p,n,1425
c,n,f,v,1425
d,v,u,n,1425
u,n,c,n,1425
n,w,n,w,1425
p,n,a,w,1425
