@relation 21483

@attribute 1 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 2 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 3 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 4 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 5 {660,690,708,736}

@data
n,v,w,d,660
v,v,n,v,660
a,u,v,v,660
w,v,nr,d,660
v,w,v,w,660
v,w,d,d,660
d,d,nr,v,660
u,n,v,w,660
w,nr,v,p,660
p,v,v,w,660
w,v,w,n,660
nr,d,p,s,660
w,p,n,v,660
n,v,v,w,660
n,v,w,v,660
w,d,v,nr,660
d,v,s,d,660
d,v,v,w,660
r,v,w,r,660
v,r,n,w,660
d,v,v,w,660
n,w,n,r,660
r,n,d,v,660
n,r,v,r,660
r,d,r,v,660
r,v,v,n,660
v,n,r,n,660
w,r,r,d,660
n,v,p,m,660
p,m,nr,nr,660
n,nr,v,n,660
nr,n,v,n,660
w,nr,d,v,660
v,v,b,n,660
n,nr,v,v,660
nr,v,u,b,660
nr,nr,v,u,660
w,n,u,p,660
nr,nr,n,n,660
n,p,nr,nr,660
n,n,nr,n,660
f,w,v,u,660
n,w,n,d,660
v,u,m,n,660
v,n,n,nr,660
n,f,n,v,660
p,n,nr,v,660
v,n,w,nr,660
n,d,n,p,660
u,p,n,nr,660
d,v,p,n,660
v,u,n,w,660
m,n,nr,v,660
m,n,w,n,660
nr,v,n,w,660
v,m,f,w,660
n,d,w,n,660
d,a,c,v,660
v,r,n,v,660
r,v,n,d,660
v,v,d,v,660
w,b,d,p,660
n,d,n,d,660
nr,d,w,c,660
vn,w,nr,d,660
v,n,v,r,660
p,n,a,w,660
q,i,vn,n,660
n,w,n,d,660
m,n,a,w,660
n,v,n,v,660
v,nr,a,w,660
m,q,u,vn,660
r,d,r,a,660
v,a,v,w,660
f,p,nr,d,660
v,r,v,r,660
b,n,p,n,660
vn,n,b,n,660
u,vn,w,b,660
n,d,r,d,660
r,m,i,u,660
v,r,v,n,660
d,a,n,a,660
a,w,a,w,660
v,vn,v,nr,660
d,p,d,a,660
a,w,v,r,660
nr,nr,v,u,660
a,w,vn,w,660
w,c,r,v,660
w,v,w,v,660
i,u,n,w,660
c,v,v,v,660
r,a,v,a,660
a,w,r,m,660
d,v,a,n,660
w,v,d,a,660
n,a,v,vn,660
nr,d,u,d,660
d,v,n,u,660
d,v,d,v,660
u,a,d,r,660
v,m,u,a,660
u,d,m,n,660
a,n,a,n,660
p,nr,d,v,660
d,v,d,v,660
w,n,w,v,660
d,r,q,i,660
w,d,m,q,660
q,f,nr,nr,660
n,u,w,d,660
v,u,v,m,660
w,d,r,v,660
s,w,v,r,660
v,n,w,d,660
v,v,s,w,660
v,u,Ng,w,660
n,s,d,v,660
v,r,u,m,660
r,v,m,Ng,660
d,v,v,u,660
n,v,v,n,660
v,r,n,w,660
nr,w,n,v,660
w,r,v,r,660
r,n,r,v,660
nr,nr,r,n,660
v,t,nr,v,660
v,v,v,w,660
v,n,w,d,660
v,t,c,d,660
w,d,v,v,660
w,nr,v,n,660
d,v,n,v,660
v,v,v,w,660
t,w,d,v,660
t,w,v,v,660
v,u,t,w,660
w,c,v,t,660
c,d,t,w,660
u,v,w,c,660
d,d,v,n,660
n,v,d,d,660
nr,v,n,v,660
d,v,w,nr,660
v,w,d,v,660
q,n,p,n,660
d,v,n,v,660
q,m,d,v,660
d,v,m,n,660
v,n,n,v,660
w,n,v,p,660
y,w,k,v,660
d,p,v,a,660
v,v,v,n,660
n,k,p,s,660
a,y,d,v,660
n,v,v,w,660
k,v,s,v,660
m,n,v,v,660
v,q,d,p,660
p,n,a,y,660
n,d,v,n,660
v,a,w,d,660
y,w,v,q,660
a,y,n,k,660
s,v,n,d,660
p,s,q,n,660
v,p,v,q,660
v,q,n,d,660
d,a,w,n,660
n,v,y,w,660
w,d,q,m,660
n,d,n,v,660
r,p,ad,v,660
ns,ns,q,w,660
v,t,n,v,660
v,m,w,v,660
m,q,v,u,660
w,r,s,ad,660
w,c,v,n,660
v,v,w,v,660
v,n,d,v,660
u,n,nt,w,660
v,n,v,w,660
v,n,v,t,660
s,ad,n,w,660
v,nt,r,p,660
v,d,m,q,660
ad,v,w,c,660
n,w,d,v,660
c,d,n,v,660
p,s,v,n,660
w,ns,w,r,660
w,r,u,n,660
d,v,q,w,660
w,w,n,u,660
v,n,c,d,660
n,v,n,w,660
n,w,t,v,660
ns,w,r,n,660
q,w,w,w,660
v,u,v,v,660
d,v,v,d,660
w,v,v,n,660
n,v,v,m,660
u,n,v,n,660
r,n,n,v,660
ns,v,w,ns,660
n,v,w,r,660
nt,w,p,s,660
v,q,ns,w,660
t,v,v,v,660
n,u,v,nt,660
q,w,u,n,660
w,v,n,v,660
c,d,v,w,660
a,w,v,c,660
d,v,r,v,660
d,d,v,r,660
d,w,w,w,660
a,u,w,v,660
w,d,c,d,660
d,a,d,v,660
v,r,a,u,660
u,n,v,f,660
n,c,d,a,660
w,c,d,v,660
v,a,n,w,660
v,f,u,w,660
v,c,w,v,660
d,v,d,w,660
c,v,a,w,660
w,v,w,c,660
v,w,c,d,660
r,v,u,n,660
v,d,w,d,660
v,v,v,a,660
w,w,d,d,660
w,v,v,u,660
c,d,v,v,660
n,w,f,v,660
r,n,a,w,660
nr,p,n,f,660
d,a,d,v,660
Ng,nr,v,n,660
n,w,nr,p,660
m,n,nr,nr,660
v,r,nr,nr,660
v,n,v,w,660
w,nr,p,a,660
t,t,n,w,660
v,n,c,r,660
a,n,v,n,660
nr,nr,n,v,660
n,f,n,w,660
r,Ng,nr,v,660
a,w,v,r,660
nr,v,v,v,660
f,v,w,c,660
t,t,m,n,660
w,c,n,d,660
t,m,w,nr,660
w,d,r,Ng,660
d,v,Ng,nr,660
p,a,f,v,660
c,r,d,a,660
n,d,w,d,660
n,w,r,n,660
nr,nr,a,n,660
v,n,u,d,660
n,v,d,a,660
v,v,v,u,660
w,v,v,n,660
r,a,a,q,660
d,r,q,a,660
a,q,v,w,660
w,r,n,v,660
d,d,a,q,660
d,a,r,u,660
v,v,v,v,660
v,u,n,v,660
a,q,q,u,660
u,n,v,d,660
n,v,d,v,660
q,u,w,v,660
d,v,n,v,660
q,a,u,v,660
r,u,v,v,660
v,u,a,w,660
a,w,u,n,660
v,n,u,w,660
u,d,w,r,660
v,d,v,n,660
w,d,r,a,660
u,v,v,u,660
u,v,v,u,660
v,w,u,v,660
v,u,n,c,660
n,c,w,c,660
v,d,v,n,660
v,n,a,w,660
w,z,u,m,660
z,u,a,Ng,660
z,w,z,u,660
d,v,n,w,660
n,n,a,w,660
w,c,v,u,660
r,v,n,n,660
v,n,r,v,660
a,w,d,v,660
u,z,z,z,660
w,v,v,n,660
z,z,m,a,660
u,m,Ng,w,660
d,v,n,a,660
u,n,c,a,660
v,d,n,n,660
c,a,c,d,660
m,a,w,v,660
v,v,w,r,660
w,r,u,n,660
d,v,z,w,660
v,u,w,z,660
Ng,w,d,v,660
a,Ng,v,d,660
c,d,u,z,660
n,w,v,u,660
v,w,n,u,660
w,p,u,r,660
r,m,d,v,660
u,n,w,r,660
p,n,r,m,660
q,d,n,v,660
u,r,q,d,660
d,v,v,v,660
n,n,vn,n,660
m,q,w,p,660
n,u,m,q,660
d,d,m,q,660
v,v,f,u,660
d,v,q,v,660
n,c,n,d,660
r,v,q,v,660
v,w,v,m,660
n,d,v,m,660
w,r,m,q,660
n,v,r,v,660
q,v,q,w,660
f,u,v,w,660
v,m,v,m,660
c,vn,d,d,660
m,q,v,n,660
v,n,v,n,660
vn,n,d,v,660
r,u,n,c,660
m,q,m,q,660
u,n,c,vn,660
q,v,p,n,660
n,f,n,v,660
v,n,u,n,660
n,v,n,f,660
v,m,v,w,660
w,p,v,n,660
n,f,d,v,660
vn,n,t,t,660
w,d,d,v,660
w,r,d,v,660
w,c,v,n,660
v,m,vn,n,660
c,v,u,n,660
u,n,d,v,660
w,d,n,p,660
t,n,n,v,660
c,n,w,r,660
n,u,f,w,660
n,d,n,u,660
d,a,p,c,660
f,w,v,d,660
n,p,v,w,660
d,v,n,u,660
r,c,v,n,660
p,n,u,b,660
n,c,n,u,660
d,v,u,n,660
d,v,j,n,660
n,d,w,p,660
v,n,n,d,660
b,n,a,w,660
d,v,p,n,660
v,p,d,v,660
n,w,v,n,660
a,w,c,d,660
n,d,w,c,660
d,v,vn,w,660
d,v,v,p,660
j,n,a,w,660
d,a,c,n,660
c,t,n,p,660
w,d,u,n,660
v,n,n,v,660
n,u,n,w,660
n,v,b,b,660
v,u,u,n,660
v,u,b,n,660
t,t,p,n,660
p,n,w,c,660
a,w,n,a,660
c,v,c,v,660
n,a,r,c,660
p,n,v,n,660
c,d,n,j,660
u,b,n,d,660
m,n,n,c,660
a,w,c,v,660
n,vn,c,t,660
p,c,n,c,660
v,n,w,d,660
v,w,d,v,660
v,d,p,n,660
v,n,n,w,660
u,n,n,n,660
c,d,n,vn,660
n,j,d,a,660
d,v,n,d,660
n,p,v,u,660
n,v,c,d,660
n,vn,d,v,660
b,b,d,a,660
v,n,n,f,660
v,n,v,n,660
w,c,a,w,660
vn,w,v,u,660
n,u,w,d,660
n,c,t,n,660
u,n,w,d,660
v,v,q,n,660
n,m,p,r,660
w,v,v,v,660
m,q,w,v,660
p,r,Ng,w,660
v,m,n,w,660
v,Ng,d,v,660
n,n,n,p,660
v,m,n,n,660
v,r,v,m,660
r,v,w,d,660
v,r,v,m,660
q,n,v,r,660
r,v,m,q,660
r,v,m,q,660
q,n,n,w,660
d,v,v,v,660
w,d,r,v,660
Ng,w,v,r,660
v,v,q,n,660
m,q,n,n,660
m,n,r,v,660
n,p,v,Ng,660
n,w,r,v,660
d,v,v,m,660
n,v,q,f,660
v,m,f,d,660
q,f,v,w,660
b,n,v,n,660
n,d,n,v,660
v,n,m,q,660
m,q,d,v,660
n,f,w,v,660
v,n,Vg,a,660
f,v,v,n,660
w,v,Dg,Vg,660
v,w,n,Dg,660
n,n,v,w,660
p,n,f,v,660
n,Dg,a,w,660
n,nr,r,v,660
w,w,ns,n,660
p,s,a,w,660
ns,n,v,n,660
v,r,s,v,660
w,r,n,n,660
v,n,w,v,660
r,p,v,a,660
n,v,u,w,660
v,w,r,ns,660
n,u,v,r,660
n,n,n,u,660
r,ns,n,v,660
w,v,p,s,660
u,w,r,p,660
nr,p,v,w,660
r,v,w,r,660
p,r,w,w,660
a,u,v,s,660
u,d,s,u,660
v,r,v,v,660
r,v,v,w,660
u,b,v,r,660
b,w,r,v,660
v,v,v,r,660
r,q,Ng,u,660
s,u,q,a,660
d,v,u,r,660
v,v,u,a,660
v,r,a,w,660
r,v,r,u,660
v,s,r,q,660
v,r,v,r,660
Ng,u,w,v,660
w,v,v,v,660
a,Ng,b,w,660
u,r,a,Ng,660
v,v,w,v,660
w,v,v,v,660
q,a,u,b,660
v,w,r,v,660
w,q,n,v,660
n,w,m,q,660
w,m,q,f,660
n,w,w,n,660
w,n,v,u,660
w,v,m,m,660
u,n,n,w,660
v,m,m,n,660
i,w,m,q,660
m,n,n,w,660
n,d,u,n,660
n,v,v,w,660
v,w,w,q,660
n,u,w,n,660
m,m,n,u,660
w,q,w,v,660
q,f,nt,v,660
q,v,v,m,660
w,v,q,v,660
j,m,f,w,660
n,w,d,v,660
v,w,m,m,660
v,n,q,p,660
p,n,w,v,660
v,u,w,j,660
nt,v,n,w,660
w,n,n,d,660
m,m,u,n,660
m,m,f,w,660
w,nt,v,n,660
q,p,v,w,660
v,w,v,w,660
u,n,j,m,660
m,q,w,nt,660
f,w,v,v,660
w,j,q,f,660
d,v,n,w,660
n,w,p,n,660
v,n,w,m,660
n,i,m,m,660
v,v,w,q,660
n,v,q,n,660
d,a,r,v,660
v,c,d,a,660
u,q,w,n,660
w,v,n,d,660
n,d,d,r,660
n,w,c,n,660
n,d,d,v,660
v,u,v,u,660
d,v,v,w,660
m,w,d,v,660
v,m,n,d,660
w,n,n,w,660
w,d,n,v,660
d,r,m,w,660
v,w,v,n,660
n,v,y,w,660
v,d,w,d,660
n,w,w,n,660
a,d,v,m,660
n,w,w,v,660
u,n,u,q,660
r,v,w,n,660
d,v,d,v,660
q,n,n,w,660
w,n,v,d,660
d,v,v,v,660
w,n,v,c,660
v,n,v,y,660
v,u,n,w,660
c,n,a,d,660
n,n,w,v,660
d,v,t,n,660
r,d,n,n,660
n,w,r,d,660
v,r,r,r,660
w,w,d,v,660
n,a,v,r,660
v,n,n,a,660
w,d,w,t,660
v,w,n,w,660
ns,w,v,w,660
u,n,ns,w,660
w,v,v,r,660
d,v,n,n,660
n,v,w,d,660
a,w,r,v,660
v,ns,d,v,660
n,n,a,w,660
w,r,v,n,660
r,v,r,v,660
v,r,v,w,660
t,n,w,r,660
w,t,w,w,660
w,n,n,d,660
n,d,d,v,660
r,u,n,w,660
w,ns,d,v,660
r,v,a,u,660
w,n,v,d,660
v,u,u,w,660
v,n,u,m,660
ns,n,v,u,660
u,r,w,n,660
n,d,u,r,660
d,v,r,u,660
n,w,w,n,660
w,n,n,w,660
q,m,v,w,660
v,w,n,d,660
m,f,w,ns,660
u,w,w,n,660
v,d,w,r,660
f,v,ns,n,660
d,v,r,v,660
d,v,v,w,660
w,r,n,a,660
n,a,m,w,660
v,w,v,n,660
n,w,d,v,660
v,Ng,z,n,660
v,v,w,a,660
u,n,d,v,660
w,a,v,u,660
d,v,n,u,660
v,n,v,n,660
d,v,n,v,660
u,n,d,v,660
z,n,f,u,660
n,w,n,v,660
w,d,n,v,660
w,d,n,v,660
w,z,n,f,660
n,w,v,v,660
d,v,v,v,660
n,v,n,Ng,660
a,n,u,u,660
v,u,n,w,660
n,n,u,n,660
n,w,v,n,660
v,v,Ng,w,660
n,v,n,w,660
w,d,v,n,660
Ng,w,n,n,660
v,Ng,Ng,w,660
a,n,n,w,660
v,n,v,n,660
u,u,w,d,660
n,v,u,n,660
v,n,a,n,660
n,w,v,n,660
v,n,Ng,v,660
d,v,v,v,660
n,v,v,Ng,660
f,u,w,d,660
v,a,u,n,660
n,f,n,w,660
Ng,v,w,z,660
n,u,w,d,660
v,v,v,Ng,660
u,n,d,v,660
n,u,d,v,660
n,d,w,d,660
n,c,n,u,660
v,n,n,d,660
r,n,r,n,660
w,d,y,w,660
c,v,u,n,660
d,v,w,w,660
w,v,r,n,660
r,n,w,v,660
v,u,n,v,660
w,v,n,v,660
y,w,v,u,660
u,n,d,v,660
w,w,u,r,660
d,v,d,v,660
w,u,n,u,660
r,i,w,d,660
d,v,w,u,660
d,v,i,y,660
v,y,w,v,660
n,u,c,v,660
u,v,u,n,660
y,w,v,y,660
w,d,y,w,660
n,w,v,u,660
u,n,v,w,660
w,w,u,n,660
y,w,v,n,660
i,y,d,v,660
v,u,v,d,660
v,r,w,w,660
n,v,n,w,660
v,y,u,v,660
v,w,v,y,660
v,n,n,c,660
n,v,v,w,660
u,r,v,r,660
v,r,y,w,660
u,n,v,n,660
vn,n,vn,r,660
w,d,n,d,660
vn,r,v,n,660
d,v,w,d,660
p,vn,d,v,660
n,p,r,d,660
v,n,d,v,660
v,n,v,w,660
r,d,n,w,660
n,w,v,n,660
d,v,d,v,660
r,p,v,w,660
v,r,u,n,660
n,d,w,c,660
w,v,w,w,660
f,d,m,n,660
w,d,r,v,660
d,v,w,d,660
v,n,a,w,660
p,n,w,v,660
v,n,v,n,660
c,v,n,d,660
m,n,d,v,660
v,w,n,w,660
w,v,w,v,660
n,Ng,w,t,660
v,m,d,v,660
d,v,v,r,660
Ng,v,t,r,660
r,v,n,Ng,660
n,f,v,m,660
v,u,Ng,v,660
a,w,v,w,660
v,a,d,v,660
t,r,f,d,660
p,v,v,u,660
v,r,r,p,660
d,v,n,w,660
w,v,d,a,660
v,m,w,d,660
nr,p,r,v,660
d,a,c,v,660
n,d,a,w,660
v,r,n,v,660
w,t,n,f,660
a,w,v,m,660
d,v,v,n,660
v,w,r,n,660
n,v,v,n,660
w,d,w,v,660
r,v,p,n,660
n,w,n,d,660
v,w,n,w,660
u,n,v,w,660
m,n,v,a,660
n,w,v,r,660
w,c,m,n,660
r,n,d,v,660
v,j,m,q,690
n,w,v,n,690
n,w,f,w,690
n,w,v,ns,690
q,v,m,m,690
w,v,w,v,690
w,v,n,w,690
q,v,nr,u,690
v,v,w,v,690
v,n,v,v,690
m,m,v,nr,690
u,a,w,v,690
nr,u,n,w,690
m,q,nr,nr,690
a,n,v,f,690
f,w,v,n,690
w,d,ns,v,690
nr,nr,a,n,690
v,n,d,v,690
v,f,v,v,690
w,v,n,w,690
v,nr,u,a,690
v,v,w,d,690
d,v,v,t,690
j,m,q,v,690
v,ns,t,w,690
n,a,w,v,690
n,c,n,w,690
w,v,c,v,690
a,u,v,n,690
v,n,v,n,690
u,w,n,c,690
p,n,u,w,690
ad,v,ns,w,690
v,w,n,v,690
w,m,vn,w,690
w,n,v,w,690
q,vn,n,vn,690
n,nr,v,v,690
n,w,q,vn,690
nr,v,w,r,690
c,vn,v,n,690
h,n,n,d,690
v,n,w,w,690
n,w,d,v,690
w,v,v,w,690
w,n,n,u,690
p,ns,m,q,690
ns,w,q,n,690
vn,w,n,n,690
w,w,v,p,690
v,n,u,w,690
n,n,w,h,690
nr,nr,v,w,690
n,u,c,vn,690
u,w,n,w,690
u,vn,vn,w,690
v,v,r,v,690
w,h,w,n,690
v,p,w,m,690
n,v,w,ad,690
m,q,w,n,690
m,q,w,m,690
w,r,w,v,690
q,n,m,q,690
w,v,n,u,690
b,n,nr,v,690
n,u,h,n,690
vn,c,w,v,690
w,ad,p,ns,690
w,m,n,w,690
r,v,v,n,690
v,w,ad,v,690
vn,n,vn,c,690
n,vn,u,vn,690
v,w,v,w,690
vn,w,vn,n,690
q,n,n,v,690
v,n,v,u,690
v,u,w,n,690
v,v,n,w,690
r,v,v,v,690
n,v,u,n,690
n,a,i,w,690
w,n,n,Ng,690
w,p,v,n,690
nr,u,n,v,690
n,c,Ng,w,690
n,w,c,n,690
w,m,v,nr,690
p,r,n,v,690
Ng,w,n,a,690
c,n,w,m,690
v,nr,a,n,690
m,q,nr,u,690
u,m,n,p,690
n,u,q,n,690
m,q,p,n,690
n,n,m,q,690
p,n,a,q,690
w,m,a,u,690
q,v,u,a,690
q,w,r,v,690
a,q,p,r,690
u,n,n,c,690
a,u,w,m,690
u,i,m,q,690
u,a,v,w,690
i,w,q,v,690
n,Ng,m,n,690
n,v,q,w,690
m,n,u,i,690
v,a,w,p,690
n,p,v,a,690
r,n,vn,n,690
v,r,w,vn,690
w,vn,v,r,690
n,w,n,v,690
r,v,n,w,690
vn,n,r,w,690
v,r,r,n,690
w,v,q,n,690
n,v,p,r,690
v,r,r,v,690
n,f,v,z,690
v,m,n,n,690
v,u,n,v,690
n,n,v,v,690
s,n,r,p,690
v,u,v,ns,690
v,v,a,n,690
v,z,n,w,690
u,s,v,r,690
u,n,ns,w,690
r,p,v,v,690
n,v,w,v,690
m,q,n,f,690
z,a,w,v,690
a,n,v,u,690
v,ns,v,m,690
n,w,u,s,690
ns,w,m,q,690
p,r,v,w,690
f,v,z,a,690
w,v,s,n,690
q,n,f,v,690
w,n,v,v,690
q,w,v,v,690
a,w,m,m,690
v,v,a,u,690
d,a,d,m,690
w,d,m,q,690
n,v,v,a,690
v,v,u,a,690
v,a,a,w,690
m,q,n,v,690
d,m,q,w,690
nr,nr,d,a,690
v,nr,w,d,690
nr,w,a,w,690
w,d,w,d,690
m,m,w,n,690
n,v,nr,w,690
p,v,u,w,690
r,p,v,u,690
v,r,v,v,690
w,v,p,v,690
n,w,r,p,690
Ng,u,v,m,690
n,v,v,nr,690
i,u,s,w,690
v,m,nr,u,690
v,Ng,w,v,690
Ng,n,v,Ng,690
u,n,w,v,690
w,v,u,n,690
u,l,u,v,690
v,Ng,n,v,690
n,s,v,u,690
v,nr,a,n,690
n,w,Ng,u,690
m,v,u,a,690
nr,u,n,w,690
n,u,Ng,n,690
l,n,v,Ng,690
w,v,l,n,690
v,u,n,u,690
u,n,m,v,690
u,v,n,w,690
s,w,u,l,690
i,w,v,v,690
u,n,v,n,690
v,n,i,w,690
v,w,v,r,690
w,c,v,n,690
n,d,w,c,690
b,u,v,v,690
n,w,u,r,690
w,r,r,d,690
w,c,i,w,690
r,d,u,n,690
v,v,r,v,690
v,u,v,m,690
v,n,v,w,690
r,v,a,w,690
n,v,n,d,690
v,v,v,v,690
w,v,r,v,690
u,n,v,u,690
c,d,w,c,690
n,v,w,r,690
u,r,m,a,690
c,v,n,v,690
i,w,d,i,690
d,v,n,w,690
d,i,c,v,690
v,v,d,i,690
v,r,v,u,690
v,u,w,v,690
d,i,c,d,690
r,v,d,v,690
u,nr,w,v,690
ns,ns,w,b,690
nr,w,ns,ns,690
w,v,ns,n,690
w,b,r,v,690
r,v,nr,w,690
ns,n,b,u,690
nr,nr,v,ns,690
n,w,u,r,690
b,u,v,v,690
v,ns,n,w,690
u,r,v,nr,690
r,v,nr,w,690
v,nr,w,v,690
w,v,n,w,690
nr,w,nz,n,690
nr,nr,v,nz,690
p,r,n,v,690
r,q,v,ns,690
n,p,q,n,690
w,n,r,q,690
v,w,p,r,690
q,n,ns,w,690
nr,v,c,v,690
v,Ng,v,w,690
c,v,n,p,690
Ng,c,w,n,690
d,v,n,f,690
m,q,v,w,690
w,n,d,v,690
v,m,f,u,690
v,d,u,n,690
c,w,w,d,690
n,w,w,n,690
c,d,u,n,690
v,w,n,w,690
vn,d,v,m,690
v,v,n,f,690
c,s,d,d,690
a,u,w,c,690
w,c,n,w,690
n,w,d,a,690
d,a,n,w,690
w,v,a,u,690
n,f,a,c,690
w,v,s,n,690
d,a,n,w,690
a,c,a,u,690
w,c,vn,d,690
w,d,v,t,690
m,n,u,m,690
f,d,c,d,690
v,t,f,d,690
n,w,v,v,690
w,s,w,v,690
d,d,m,n,690
d,v,t,n,690
s,n,v,d,690
d,a,d,a,690
u,n,c,s,690
u,m,w,v,690
t,n,d,a,690
f,u,q,w,690
n,w,s,vn,690
q,w,w,s,690
n,f,m,q,690
s,vn,d,v,690
r,w,v,d,690
w,r,u,n,690
v,v,w,d,690
w,r,d,a,690
u,r,r,v,690
d,p,v,y,690
n,u,d,v,690
v,n,v,v,690
r,v,w,r,690
v,y,r,n,690
n,w,v,r,690
v,n,d,v,690
r,n,n,d,690
v,d,u,w,690
d,v,r,w,690
r,v,a,u,690
r,v,n,w,690
v,u,w,r,690
y,w,n,u,690
d,v,d,p,690
v,r,p,r,690
p,r,y,w,690
n,d,u,r,690
w,d,r,d,690
u,n,v,u,690
r,d,r,v,690
n,r,v,n,690
v,r,r,v,690
r,v,n,v,690
nr,v,w,r,690
w,r,w,n,690
v,w,v,n,690
r,w,v,w,690
n,v,w,w,690
w,n,n,w,690
n,v,i,w,690
v,w,w,w,690
q,n,w,i,690
w,t,v,p,690
w,v,t,n,690
v,p,n,w,690
n,v,nr,w,690
r,n,v,q,690
t,n,r,n,690
v,q,n,v,690
t,w,p,t,690
n,w,n,r,690
q,n,v,nr,690
n,r,q,n,690
n,n,nr,nr,690
p,t,w,r,690
r,v,n,n,690
m,w,w,v,690
w,r,r,v,690
u,a,a,m,690
r,n,u,a,690
d,v,v,m,690
u,n,v,v,690
a,m,n,w,690
n,w,d,v,690
r,v,ns,ns,690
d,a,n,d,690
p,ns,ns,m,690
v,p,ns,ns,690
n,d,r,nr,690
nr,n,r,n,690
a,w,m,q,690
n,d,v,v,690
v,r,n,w,690
w,n,v,r,690
v,v,q,w,690
v,v,m,q,690
n,w,a,u,690
w,a,q,n,690
d,v,nr,n,690
n,w,n,v,690
a,u,d,v,690
ns,m,w,n,690
m,q,w,d,690
v,u,w,a,690
r,nr,w,r,690
w,d,u,n,690
ns,ns,m,n,690
n,v,a,w,690
w,r,v,u,690
q,n,d,a,690
m,n,n,d,690
ns,ns,n,w,690
v,w,v,a,690
w,m,n,v,690
n,v,y,w,690
w,p,v,w,690
w,v,a,y,690
d,v,p,n,690
v,v,y,w,690
p,n,w,y,690
v,w,n,v,690
v,w,w,m,690
n,v,v,v,690
w,y,m,q,690
m,q,v,w,690
q,n,w,v,690
y,w,q,n,690
v,r,v,w,690
v,n,w,n,690
d,v,v,a,690
w,m,v,w,690
ns,v,w,d,690
n,w,n,w,690
n,u,n,w,690
n,w,n,v,690
d,v,u,w,690
n,v,w,v,690
a,n,u,ns,690
w,m,d,w,690
n,n,ns,n,690
w,w,v,r,690
w,w,v,v,690
v,v,a,n,690
v,w,m,v,690
l,u,ns,v,690
w,v,w,m,690
v,a,n,u,690
v,v,m,v,690
r,w,w,w,690
