@relation 1211598

@attribute 1 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 2 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 3 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 4 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 5 {2546,2570,2580}

@data
m,n,n,n,2546
n,w,q,n,2546
n,n,w,d,2546
u,b,w,w,2546
m,q,w,m,2546
j,m,w,n,2546
u,w,v,n,2546
w,r,u,w,2546
n,n,n,w,2546
n,w,m,n,2546
n,w,v,v,2546
n,n,u,b,2546
v,u,q,n,2546
n,w,n,n,2546
n,vn,b,n,2546
w,p,n,n,2546
n,n,n,vn,2546
n,n,j,m,2546
b,n,w,v,2546
w,d,n,n,2546
w,w,v,u,2546
n,n,m,q,2546
m,q,n,n,2546
v,n,n,u,2546
v,t,m,m,2546
w,n,Vg,m,2546
w,n,m,m,2546
vn,n,n,w,2546
p,m,m,n,2546
w,v,n,n,2546
m,q,v,t,2546
n,u,w,v,2546
u,n,v,vn,2546
m,m,w,n,2546
vn,n,v,vn,2546
v,vn,n,v,2546
n,n,v,vn,2546
q,w,n,Vg,2546
m,m,n,v,2546
n,p,m,m,2546
m,m,v,v,2546
m,m,v,v,2546
v,v,n,w,2546
u,m,q,w,2546
n,n,n,n,2546
n,Vg,q,w,2546
u,m,q,v,2546
n,n,u,n,2546
n,v,m,n,2546
v,vn,u,n,2546
q,v,t,u,2546
n,d,vn,n,2546
v,vn,n,p,2546
u,n,d,v,2546
p,t,m,m,2546
vn,w,p,t,2546
n,n,vn,w,2546
t,u,m,q,2546
n,w,vn,n,2546
m,n,v,m,2546
m,q,n,p,2546
q,w,p,m,2546
n,v,w,n,2546
v,v,u,m,2546
w,n,t,u,2546
n,u,n,d,2546
d,v,n,u,2546
t,u,m,q,2546
n,p,u,m,2546
Vg,m,w,n,2546
u,vn,c,v,2546
w,v,v,r,2546
r,n,q,f,2546
w,j,nt,v,2546
m,q,u,vn,2546
nt,v,w,v,2546
j,n,vn,f,2546
w,v,n,m,2546
j,p,v,n,2546
v,r,m,q,2546
n,m,f,u,2546
vn,f,d,a,2546
q,f,vn,w,2546
v,r,v,j,2546
vn,w,v,r,2546
p,v,n,n,2546
c,v,p,v,2546
r,p,j,n,2546
v,d,n,w,2546
p,nt,n,w,2546
v,w,r,n,2546
n,vn,v,d,2546
v,j,n,vn,2546
f,v,a,n,2546
n,n,f,v,2546
w,c,r,p,2546
v,n,v,w,2546
n,w,w,v,2546
f,u,w,c,2546
w,v,n,n,2546
w,v,v,b,2546
vn,n,r,d,2546
v,n,w,v,2546
w,v,vn,n,2546
v,w,b,vn,2546
r,d,v,v,2546
nr,v,v,n,2546
v,v,n,vn,2546
v,v,n,w,2546
vn,n,v,b,2546
u,n,w,v,2546
n,w,w,v,2546
nr,nr,w,v,2546
v,n,p,n,2546
n,vn,v,n,2546
n,v,n,a,2546
p,n,n,f,2546
v,n,v,w,2546
n,a,f,w,2546
n,w,d,v,2546
a,n,w,d,2546
v,b,n,w,2546
n,w,n,v,2546
w,v,w,v,2546
n,w,v,n,2546
v,p,a,n,2546
b,vn,w,r,2546
w,v,n,w,2546
w,d,d,a,2546
p,n,p,n,2546
w,r,v,v,2546
n,w,n,w,2546
v,b,n,w,2546
v,v,v,n,2546
v,w,n,n,2546
v,n,vn,w,2546
Ng,w,v,n,2546
d,v,v,n,2546
n,u,Ng,w,2546
v,n,v,v,2546
b,vn,w,v,2546
f,w,v,d,2546
n,n,v,n,2546
v,n,n,u,2546
w,v,w,v,2546
n,n,w,v,2546
n,Ng,v,v,2546
d,v,a,w,2546
w,v,vn,n,2546
v,v,w,p,2546
v,n,n,Ng,2546
w,p,v,p,2546
vn,w,n,w,2546
n,w,b,vn,2546
n,v,u,n,2546
w,v,n,v,2546
n,f,d,v,2546
n,n,n,u,2546
c,n,an,w,2546
v,d,w,v,2546
w,v,n,c,2546
v,n,c,n,2546
n,c,u,an,2546
d,v,v,n,2546
v,w,n,n,2546
n,vn,u,n,2546
n,u,w,n,2546
n,w,d,ad,2546
vn,n,n,w,2546
n,d,v,u,2546
u,n,n,d,2546
ad,v,n,vn,2546
u,n,n,w,2546
w,n,ad,v,2546
v,u,vn,n,2546
v,n,n,u,2546
d,ad,u,n,2546
n,v,a,u,2546
u,n,b,u,2546
vn,n,v,a,2546
b,u,c,b,2546
v,a,n,w,2546
j,d,b,u,2546
b,u,n,v,2546
v,v,u,n,2546
c,b,vn,n,2546
p,b,n,c,2546
n,c,u,vn,2546
u,vn,v,v,2546
d,p,u,n,2546
v,u,w,nr,2546
v,n,m,q,2546
m,q,p,t,2546
w,m,m,q,2546
t,t,w,p,2546
nr,nr,v,n,2546
p,t,n,n,2546
nr,n,n,w,2546
p,t,v,w,2546
v,n,v,u,2546
t,w,v,u,2546
nt,v,nt,w,2546
w,p,v,n,2546
q,m,n,p,2546
w,nr,n,v,2546
t,v,p,t,2546
v,u,a,n,2546
q,n,t,t,2546
u,d,n,w,2546
n,v,w,m,2546
n,w,q,m,2546
w,nt,u,nt,2546
n,v,d,a,2546
n,n,u,d,2546
u,nt,nr,nr,2546
m,q,q,n,2546
t,v,n,v,2546
n,p,t,v,2546
nt,w,nr,n,2546
v,w,t,v,2546
b,n,u,ns,2546
n,u,c,ns,2546
u,vn,ns,n,2546
f,n,u,vn,2546
nr,p,nr,b,2546
ns,n,u,n,2546
n,v,ns,v,2546
v,f,n,u,2546
n,n,n,w,2546
nr,nr,n,v,2546
v,u,v,f,2546
c,ns,n,u,2546
n,n,vn,c,2546
vn,c,n,n,2546
u,ns,f,n,2546
nr,b,v,u,2546
p,nr,b,n,2546
ns,v,n,n,2546
nr,nr,nr,nr,2546
m,q,u,n,2546
n,vn,w,v,2546
n,w,a,n,2546
w,v,q,v,2546
w,v,n,v,2546
n,w,vn,n,2546
v,n,v,w,2546
u,n,c,vn,2546
vn,n,n,w,2546
v,m,v,a,2546
n,vn,vn,n,2546
n,w,m,q,2546
n,w,n,m,2546
n,u,w,v,2546
v,a,n,w,2546
vn,c,n,vn,2546
a,u,vn,c,2546
a,n,w,v,2546
v,vn,u,n,2546
v,m,a,u,2546
vn,n,v,m,2546
n,n,v,vn,2546
a,n,n,n,2546
u,n,v,a,2546
vn,n,n,w,2546
q,v,n,n,2546
m,q,a,n,2546
q,a,n,vn,2546
v,n,u,n,2546
v,a,v,n,2546
u,n,v,n,2546
n,v,n,u,2546
c,vn,vn,n,2546
w,v,n,u,2546
n,u,w,v,2546
w,v,m,v,2546
n,n,n,w,2546
v,v,u,n,2546
nr,n,n,u,2546
w,c,v,n,2546
n,vn,c,v,2546
u,n,vn,w,2546
v,n,n,vn,2546
v,n,n,n,2546
c,v,n,u,2546
vn,w,v,v,2546
n,u,n,vn,2546
n,v,u,n,2546
n,n,w,c,2546
n,u,vn,w,2546
m,vn,v,w,2546
vn,n,w,n,2546
nt,p,vn,n,2546
v,f,v,w,2546
w,nt,m,vn,2546
n,v,n,w,2546
w,n,p,v,2546
p,m,n,v,2546
p,v,v,v,2546
v,w,w,n,2546
n,w,v,f,2546
n,w,w,p,2546
w,n,n,w,2546
w,p,f,v,2546
c,s,d,d,2546
c,v,v,w,2546
vn,n,v,p,2546
n,s,v,m,2546
w,v,n,a,2546
v,w,c,v,2546
s,v,m,q,2546
n,w,v,u,2546
v,r,u,n,2546
v,r,n,n,2546
w,v,ns,n,2546
r,a,n,n,2546
n,w,p,n,2546
n,a,s,v,2546
i,w,u,ns,2546
m,q,d,i,2546
v,u,n,w,2546
u,v,nz,c,2546
n,d,i,w,2546
v,v,u,vn,2546
d,v,w,n,2546
u,ns,w,c,2546
n,u,w,c,2546
w,d,r,n,2546
ns,n,c,v,2546
n,n,v,w,2546
v,v,a,u,2546
nz,c,v,r,2546
a,u,n,n,2546
v,w,s,n,2546
d,v,n,n,2546
u,vn,n,w,2546
u,w,w,d,2546
n,w,v,r,2546
v,u,n,w,2546
u,v,c,s,2546
p,n,n,s,2546
a,n,v,v,2546
r,u,vn,n,2546
d,d,w,v,2546
w,d,u,w,2546
s,n,d,i,2546
v,p,a,n,2546
q,n,i,w,2546
vn,vn,w,v,2546
d,i,v,u,2546
n,n,w,d,2546
n,w,v,u,2546
w,c,u,v,2546
v,m,n,d,2546
u,n,n,w,2546
w,nz,v,v,2546
v,u,w,nz,2546
c,v,r,u,2546
v,r,vn,vn,2546
n,n,u,v,2546
w,n,d,v,2546
v,v,q,n,2546
n,n,d,v,2546
w,v,r,a,2546
w,c,n,d,2546
r,n,n,u,2546
n,w,q,n,2546
n,vn,w,r,2546
n,n,n,w,2546
w,r,q,n,2546
n,v,r,b,2546
r,b,vn,n,2546
n,vn,u,n,2546
vn,vn,w,vn,2546
v,n,n,w,2546
nt,p,m,q,2546
m,q,v,m,2546
n,w,nt,p,2546
n,u,w,m,2546
u,n,v,nt,2546
r,m,n,v,2546
q,d,m,q,2546
p,t,q,d,2546
n,w,m,q,2546
vn,n,r,m,2546
u,n,p,n,2546
p,n,vn,vn,2546
v,u,n,p,2546
v,nt,t,m,2546
q,n,u,r,2546
vn,n,vn,n,2546
q,n,n,vn,2546
w,v,p,t,2546
d,v,q,n,2546
v,u,b,n,2546
vn,n,vn,vn,2546
t,m,d,v,2546
n,w,vn,n,2546
n,p,u,vn,2546
n,c,n,n,2546
vn,n,u,n,2546
n,n,n,u,2546
m,q,v,n,2546
u,r,n,vn,2546
m,q,v,n,2546
nr,v,n,n,2546
nr,nr,u,n,2546
p,nr,v,u,2546
n,v,n,w,2546
n,u,w,v,2546
w,vn,n,c,2546
u,vn,n,w,2546
n,u,vn,n,2546
m,q,v,u,2546
w,m,n,v,2546
b,n,n,u,2546
c,vn,n,u,2546
q,n,n,n,2546
n,v,vn,n,2546
v,m,n,v,2546
u,n,m,q,2546
vn,n,n,w,2546
vn,vn,c,vn,2546
w,r,vn,n,2546
vn,w,p,v,2546
p,d,u,n,2546
vn,n,r,j,2546
v,p,n,c,2546
n,c,j,v,2546
j,v,v,n,2546
u,vn,v,p,2546
n,v,d,a,2546
v,ad,n,n,2546
p,v,c,v,2546
n,c,n,n,2546
w,v,v,n,2546
ad,v,n,u,2546
d,a,n,w,2546
v,n,u,vn,2546
c,v,n,v,2546
r,j,ad,v,2546
w,nt,r,n,2546
v,p,a,u,2546
v,n,v,p,2546
c,r,v,ad,2546
n,n,vn,w,2546
n,vn,c,r,2546
v,n,v,n,2546
r,n,n,c,2546
nt,w,n,vn,2546
n,u,w,v,2546
n,n,p,d,2546
c,n,d,v,2546
q,n,n,v,2546
nr,v,q,n,2546
w,n,a,w,2546
v,nt,t,n,2546
n,w,n,d,2546
p,m,nt,w,2546
nt,w,n,nr,2546
r,p,v,nt,2546
m,v,w,t,2546
w,c,d,d,2546
w,v,w,n,2546
n,d,v,u,2546
v,u,w,v,2546
v,n,c,n,2546
v,v,n,d,2546
t,n,nr,v,2546
r,q,u,n,2546
d,d,u,v,2546
w,t,nr,nr,2546
v,w,d,a,2546
nr,nr,r,q,2546
v,w,v,w,2546
d,v,v,w,2546
v,r,n,u,2546
n,nr,v,r,2546
n,v,n,w,2546
n,u,v,v,2546
u,n,v,n,2546
v,v,w,c,2546
u,v,v,v,2546
c,n,u,a,2546
n,v,n,c,2546
n,u,n,w,2546
v,n,n,n,2546
n,c,n,u,2546
n,n,a,n,2546
v,v,c,n,2546
m,m,w,v,2546
n,m,q,w,2546
nt,ns,t,n,2546
m,q,v,v,2546
v,v,v,w,2546
ns,n,n,w,2546
n,vn,w,t,2546
vn,n,t,d,2546
nr,w,n,vn,2546
w,nr,w,nr,2546
n,w,d,v,2546
vn,n,m,q,2546
nr,nr,ns,n,2546
n,m,q,w,2546
q,w,v,n,2546
ns,t,n,w,2546
v,v,m,m,2546
w,nr,w,ns,2546
w,ns,vn,n,2546
v,r,w,vn,2546
t,d,v,r,2546
v,n,m,q,2546
w,t,v,v,2546
d,v,r,v,2546
nr,w,nr,w,2546
t,t,w,nr,2546
w,vn,m,m,2546
nr,nr,nr,nr,2546
t,n,nr,nr,2546
r,v,vn,n,2546
v,w,n,m,2546
w,v,n,m,2546
n,w,nr,w,2546
l,w,w,v,2546
w,v,m,q,2546
i,w,v,u,2546
a,w,l,w,2546
u,m,a,a,2546
Dg,l,i,w,2546
a,a,Dg,l,2546
n,n,vn,n,2546
q,a,w,Dg,2546
w,i,v,v,2546
vn,n,v,u,2546
n,w,u,m,2546
u,n,c,vn,2546
m,q,a,w,2546
c,vn,w,v,2546
n,c,n,w,2546
v,v,n,n,2546
w,v,u,n,2546
v,u,q,a,2546
w,Dg,w,i,2546
v,u,n,w,2546
d,v,n,m,2546
a,u,n,w,2546
u,vn,w,d,2546
m,q,v,vn,2546
q,d,vn,n,2546
q,n,u,vn,2546
u,m,n,a,2546
n,a,vn,n,2546
v,u,q,n,2546
r,w,v,u,2546
w,n,u,m,2546
vn,n,m,n,2546
n,w,t,w,2546
w,t,q,d,2546
v,vn,m,m,2546
t,w,m,q,2546
w,d,w,t,2546
d,t,t,m,2546
m,q,a,u,2546
n,v,m,q,2546
t,m,d,v,2546
n,m,n,w,2546
vn,n,d,t,2546
l,c,u,vn,2546
v,w,t,v,2546
m,q,c,n,2546
w,d,m,q,2546
nr,nr,w,t,2546
v,m,l,c,2546
w,t,v,w,2546
t,t,w,d,2546
t,v,d,v,2546
nr,v,t,t,2546
q,l,n,u,2546
c,n,vn,vn,2546
d,v,q,l,2546
v,w,v,m,2546
n,u,vn,w,2546
n,f,d,a,2546
p,r,v,u,2546
c,n,p,r,2546
n,w,d,d,2546
j,n,w,v,2546
r,v,u,n,2546
d,d,n,c,2546
v,d,v,n,2546
n,w,m,p,2546
f,n,a,w,2546
w,v,n,u,2546
p,m,n,f,2546
v,n,n,w,2546
p,r,v,n,2546
u,n,v,p,2546
v,n,n,w,2546
w,v,n,v,2546
n,w,r,v,2546
p,n,n,d,2546
r,d,n,v,2546
n,w,p,n,2546
w,p,v,v,2546
d,v,v,n,2546
d,v,c,n,2546
m,p,f,n,2546
v,w,r,d,2546
n,v,p,r,2546
u,n,p,m,2546
w,p,d,v,2546
v,p,v,w,2546
a,w,n,n,2546
v,n,u,n,2546
p,n,w,p,2546
n,d,w,v,2546
v,u,w,p,2546
w,v,d,v,2546
w,p,p,n,2546
d,a,v,n,2546
n,c,w,p,2546
v,v,n,w,2546
n,n,n,w,2546
n,n,v,d,2546
n,u,w,v,2546
n,v,v,c,2546
w,v,u,n,2546
v,w,v,u,2546
v,u,w,v,2546
c,v,m,m,2546
s,v,v,v,2546
v,m,q,w,2546
w,c,n,v,2546
v,u,w,ns,2546
u,n,n,v,2546
n,w,v,w,2546
n,v,c,v,2546
u,n,v,u,2546
v,n,s,v,2546
v,v,n,w,2546
v,c,v,m,2546
v,s,c,v,2546
v,v,v,v,2546
v,v,m,q,2546
w,v,ns,w,2546
n,w,u,ns,2546
v,w,v,n,2546
ns,u,w,n,2546
c,v,v,s,2546
w,ns,n,w,2546
ns,w,u,n,2546
u,ns,ns,u,2546
w,n,w,c,2546
s,u,v,w,2570
ns,s,n,v,2570
u,n,v,r,2570
r,w,u,vn,2570
p,ns,u,n,2570
n,n,r,w,2570
i,u,n,v,2570
w,i,vn,n,2570
vn,n,m,q,2570
m,q,w,p,2570
n,w,ns,f,2570
w,p,f,v,2570
u,vn,v,m,2570
p,ns,v,w,2570
f,v,p,ns,2570
n,v,q,n,2570
ns,f,w,p,2570
v,m,n,w,2570
v,r,i,u,2570
l,u,n,v,2570
w,p,s,u,2570
n,v,w,i,2570
q,n,p,ns,2570
v,w,ns,s,2570
n,f,n,w,2570
v,n,n,n,2570
n,d,v,w,2570
n,w,n,d,2570
n,n,v,v,2570
f,v,w,n,2570
w,n,d,v,2570
p,n,v,w,2570
d,v,ad,v,2570
v,w,v,n,2570
w,ad,n,v,2570
nr,d,m,q,2570
v,p,f,w,2570
n,d,w,ad,2570
q,v,w,v,2570
w,v,n,f,2570
ad,v,v,n,2570
p,n,w,p,2570
n,f,p,n,2570
w,p,d,v,2570
v,m,v,n,2570
n,w,p,n,2570
v,n,n,w,2570
d,v,q,v,2570
m,q,n,w,2570
f,w,n,d,2570
v,n,v,p,2570
u,t,ns,v,2570
ns,v,n,u,2570
vn,n,m,m,2570
w,ns,ns,n,2570
w,m,q,n,2570
p,m,m,n,2570
v,n,n,w,2570
v,ns,u,f,2570
m,q,n,v,2570
k,u,v,u,2570
m,m,n,c,2570
v,u,n,p,2570
u,n,m,m,2570
n,u,n,n,2570
ns,n,f,n,2570
u,s,u,w,2570
m,m,c,n,2570
m,m,n,n,2570
u,f,n,v,2570
t,w,v,ns,2570
n,v,u,n,2570
q,n,v,u,2570
m,n,n,k,2570
n,w,m,q,2570
u,vn,p,m,2570
n,v,vn,n,2570
n,c,k,u,2570
n,n,u,vn,2570
n,p,m,m,2570
n,n,n,u,2570
n,u,w,m,2570
f,n,v,n,2570
c,n,u,s,2570
n,k,s,v,2570
n,w,w,n,2570
n,w,c,ns,2570
u,n,u,vn,2570
w,n,n,w,2570
c,ns,i,w,2570
i,w,u,n,2570
ns,n,w,v,2570
n,i,v,u,2570
v,u,n,w,2570
v,u,v,u,2570
w,n,ns,n,2570
w,v,n,v,2570
w,n,n,c,2570
n,c,n,i,2570
n,v,vn,n,2570
l,w,n,w,2570
u,a,n,f,2570
w,d,m,q,2570
q,n,u,a,2570
v,u,n,w,2570
f,v,n,n,2570
v,u,n,w,2570
p,r,v,u,2570
v,m,n,v,2570
v,u,u,n,2570
v,ns,l,w,2570
m,q,v,u,2570
u,a,w,p,2570
n,f,u,n,2570
w,p,d,v,2570
r,d,u,a,2570
u,l,p,n,2570
a,n,p,r,2570
ns,u,w,p,2570
n,w,v,m,2570
d,v,q,n,2570
n,w,r,d,2570
p,n,d,v,2570
n,v,a,n,2570
u,n,v,u,2570
d,v,a,u,2570
a,u,f,v,2570
w,p,w,d,2570
p,v,n,u,2570
n,u,f,w,2570
v,p,a,n,2570
n,z,z,u,2570
u,v,v,a,2570
v,r,vn,n,2570
u,n,w,d,2570
d,d,m,n,2570
d,v,u,vn,2570
w,z,v,p,2570
n,f,d,d,2570
d,v,n,c,2570
v,a,u,n,2570
u,vn,z,w,2570
f,w,d,v,2570
r,d,r,u,2570
vn,n,w,z,2570
v,m,c,n,2570
r,u,n,z,2570
m,n,n,w,2570
a,n,n,f,2570
z,u,p,v,2570
z,w,u,v,2570
w,d,v,m,2570
p,n,u,t,2570
q,n,m,n,2570
n,n,v,v,2570
w,m,u,vn,2570
n,v,w,v,2570
v,u,n,w,2570
n,w,n,f,2570
v,n,v,n,2570
d,v,ns,n,2570
w,p,p,f,2570
w,m,n,w,2570
n,u,n,p,2570
u,t,n,v,2570
w,v,v,u,2570
u,n,v,w,2570
n,w,vn,n,2570
ns,w,n,w,2570
vn,n,ns,n,2570
p,f,f,v,2570
ns,n,p,f,2570
n,u,f,w,2570
q,n,m,q,2570
v,w,d,v,2570
w,v,w,ns,2570
w,v,t,u,2570
n,w,ns,w,2570
f,w,q,n,2570
n,v,v,d,2570
n,n,n,w,2570
w,v,f,u,2570
w,m,n,w,2570
ns,n,v,ns,2570
p,f,n,w,2570
n,f,t,n,2570
vn,f,m,q,2570
w,ns,w,p,2570
v,n,n,vn,2570
n,w,f,p,2570
vn,n,n,f,2570
p,ns,v,w,2570
ns,n,w,v,2570
f,v,w,n,2570
v,t,n,n,2570
m,q,w,m,2570
n,vn,p,n,2570
t,n,w,v,2570
n,p,n,v,2570
t,u,n,v,2570
n,p,f,u,2570
t,n,v,n,2570
w,n,n,p,2570
v,n,u,t,2570
v,ns,ns,n,2570
f,u,n,n,2570
n,n,vn,f,2570
n,w,q,n,2570
f,u,n,n,2570
u,vn,w,m,2570
u,t,n,w,2570
n,w,n,u,2570
m,q,w,m,2570
n,f,v,n,2570
n,f,t,n,2570
u,ns,w,v,2570
v,n,w,v,2570
w,v,f,w,2570
v,d,u,ns,2570
f,p,v,n,2570
f,w,n,f,2570
m,n,vn,n,2570
n,w,v,t,2570
u,vn,p,ns,2570
v,v,u,n,2570
n,d,ns,r,2570
vn,vn,r,n,2570
d,v,r,n,2570
n,vn,w,i,2570
nr,ns,c,v,2570
w,i,v,u,2570
t,w,v,v,2570
w,r,d,v,2570
vn,n,v,w,2570
v,ns,n,v,2570
vn,w,n,d,2570
n,n,c,nr,2570
w,c,u,v,2570
r,n,v,ns,2570
n,v,w,m,2570
n,v,w,v,2570
c,v,v,n,2570
n,v,n,vn,2570
u,v,p,n,2570
v,v,c,vn,2570
a,n,vn,w,2570
p,n,u,w,2570
v,c,n,d,2570
r,n,a,n,2570
a,u,n,ns,2570
u,w,n,v,2570
n,ns,nr,nr,2570
n,vn,w,r,2570
v,n,vn,vn,2570
v,a,vn,vn,2570
u,p,v,u,2570
w,v,v,c,2570
