@relation 30475

@attribute 1 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 2 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 3 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 4 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 5 {1836,1866,1881,1909}

@data
v,p,v,w,1836
v,w,v,u,1836
nx,v,d,v,1836
d,a,v,v,1836
vn,n,c,v,1836
v,v,a,u,1836
c,v,v,v,1836
w,v,v,v,1836
q,a,n,w,1836
a,u,w,v,1836
v,v,v,q,1836
v,v,v,q,1836
q,n,v,w,1836
n,v,w,c,1836
w,c,v,v,1836
u,n,v,v,1836
v,v,c,v,1836
v,v,q,a,1836
v,q,u,n,1836
q,a,n,w,1836
v,w,m,q,1836
v,v,a,u,1836
m,q,v,v,1836
w,v,q,n,1836
n,w,v,v,1836
v,q,u,n,1836
v,v,v,m,1836
v,m,n,v,1836
v,v,q,a,1836
v,w,v,v,1836
v,r,f,v,1836
n,d,r,v,1836
w,d,v,r,1836
s,r,n,d,1836
v,m,a,u,1836
v,m,n,w,1836
n,f,v,m,1836
f,v,m,q,1836
v,v,n,f,1836
d,v,v,m,1836
n,w,v,v,1836
m,q,u,n,1836
q,a,n,w,1836
v,s,q,n,1836
q,n,v,r,1836
r,v,u,n,1836
v,v,q,a,1836
r,n,v,v,1836
m,u,w,d,1836
v,r,m,u,1836
r,q,d,v,1836
u,n,d,v,1836
d,v,r,n,1836
b,n,v,w,1836
m,n,n,v,1836
v,v,b,n,1836
n,d,n,u,1836
v,d,v,w,1836
w,b,v,v,1836
vn,v,w,b,1836
d,v,vn,v,1836
w,d,b,vn,1836
v,w,n,v,1836
n,u,m,n,1836
v,n,w,m,1836
d,v,u,w,1836
d,b,w,d,1836
w,m,u,n,1836
n,u,v,d,1836
b,vn,v,w,1836
b,v,d,v,1836
v,w,v,b,1836
u,n,d,b,1836
n,v,b,v,1836
v,b,v,v,1836
u,w,n,u,1836
c,v,v,n,1836
n,d,v,u,1836
v,v,w,n,1836
r,w,v,u,1836
v,v,w,c,1836
v,v,p,r,1836
v,u,w,n,1836
n,v,r,w,1836
w,c,u,a,1836
a,c,v,v,1836
d,v,u,p,1836
v,n,n,d,1836
u,a,c,a,1836
c,v,a,w,1836
a,w,a,c,1836
l,w,v,v,1836
u,l,n,v,1836
c,a,v,v,1836
v,u,r,v,1836
w,n,v,r,1836
w,n,v,v,1836
n,w,d,v,1836
u,p,v,w,1836
v,r,c,v,1836
w,c,c,v,1836
n,v,l,w,1836
v,v,n,w,1836
v,u,w,c,1836
m,q,d,v,1836
r,m,n,d,1836
c,r,q,n,1836
n,d,b,u,1836
b,u,n,v,1836
d,v,m,ns,1836
d,v,u,w,1836
ns,n,c,r,1836
q,n,v,b,1836
r,d,u,m,1836
w,n,l,w,1836
v,u,ns,n,1836
u,m,n,w,1836
m,ns,w,c,1836
w,c,m,q,1836
u,w,v,l,1836
v,b,w,n,1836
n,w,r,m,1836
c,r,v,u,1836
r,v,w,n,1836
v,l,n,v,1836
w,n,r,v,1836
f,w,j,r,1836
w,p,q,j,1836
w,j,r,v,1836
p,r,j,vn,1836
l,v,r,f,1836
r,q,vn,f,1836
v,r,p,b,1836
vn,f,j,j,1836
j,r,l,w,1836
n,v,v,p,1836
v,w,r,q,1836
r,v,b,l,1836
v,p,l,v,1836
j,vn,w,j,1836
q,j,f,w,1836
j,j,v,l,1836
p,b,v,v,1836
v,v,f,w,1836
l,w,v,r,1836
b,l,v,r,1836
v,v,u,n,1836
j,n,w,a,1836
v,v,n,v,1836
a,u,v,v,1836
u,w,u,v,1836
p,j,n,u,1836
v,n,n,w,1836
u,v,v,m,1836
m,n,v,v,1836
n,u,a,u,1836
v,v,n,u,1836
v,m,v,v,1836
v,w,p,j,1836
w,p,j,n,1836
w,w,j,j,1836
n,v,v,n,1836
v,v,m,n,1836
w,a,v,v,1836
j,j,u,w,1836
v,r,v,w,1836
n,u,c,v,1836
r,v,q,r,1836
v,w,v,v,1836
r,r,w,d,1836
w,n,n,c,1836
v,r,u,q,1836
c,v,r,v,1836
r,v,d,v,1836
n,c,r,r,1836
d,v,r,v,1836
v,u,r,w,1836
v,v,v,u,1836
w,d,v,r,1836
u,n,v,r,1836
d,v,y,w,1836
v,v,w,d,1836
d,v,r,w,1836
r,w,v,z,1836
v,r,d,v,1836
w,d,z,y,1836
v,r,vn,n,1836
u,vn,c,n,1836
n,v,w,c,1836
w,c,v,v,1836
v,w,v,v,1836
r,u,n,c,1836
q,n,v,w,1836
v,v,r,u,1836
vn,n,n,w,1836
c,v,v,r,1836
v,v,u,vn,1836
v,v,c,v,1836
v,n,v,v,1866
d,v,v,n,1866
v,n,n,w,1866
v,n,d,v,1866
w,d,n,v,1866
n,vn,w,d,1866
n,vd,v,n,1866
w,d,y,w,1866
v,v,w,d,1866
vd,v,n,w,1866
n,w,v,n,1866
vn,Ng,d,v,1866
r,v,n,vn,1866
n,v,w,d,1866
nt,n,Ng,w,1866
v,nt,vn,Ng,1866
n,w,l,y,1866
d,v,vd,v,1866
Ng,w,v,n,1866
v,n,d,l,1866
w,d,n,vd,1866
q,n,n,v,1866
q,vn,q,vn,1866
m,q,m,q,1866
m,q,q,n,1866
q,m,n,p,1866
v,u,vn,c,1866
p,r,q,v,1866
v,u,w,p,1866
q,v,u,m,1866
v,v,m,q,1866
w,f,u,r,1866
n,p,v,u,1866
r,m,v,v,1866
v,u,w,n,1866
vn,m,vn,w,1866
q,vn,f,v,1866
v,u,u,n,1866
r,vn,vn,y,1866
u,m,m,q,1866
f,v,r,vn,1866
w,n,m,q,1866
w,p,m,q,1866
u,n,p,r,1866
w,v,v,u,1866
u,n,n,u,1866
n,u,q,vn,1866
n,v,n,w,1866
m,q,w,f,1866
p,n,u,n,1866
vn,w,v,u,1866
vn,c,y,w,1866
n,w,u,m,1866
v,u,q,m,1866
u,r,c,vn,1866
u,v,n,w,1866
m,q,v,u,1866
n,w,r,m,1866
u,m,vn,m,1866
m,q,p,n,1866
w,nr,n,v,1866
n,w,n,n,1866
nr,n,v,l,1866
an,u,w,nr,1866
u,r,v,n,1866
n,n,l,w,1866
r,q,n,c,1866
n,c,u,n,1866
c,an,n,w,1866
v,n,an,u,1866
q,v,c,an,1866
u,n,nr,n,1866
p,ns,s,u,1866
d,v,s,p,1866
s,p,v,w,1866
v,p,p,f,1866
w,s,n,v,1866
r,v,w,d,1866
ns,w,u,n,1866
y,w,v,p,1866
v,r,y,w,1866
w,d,p,s,1866
p,s,f,v,1866
s,u,v,r,1866
u,n,r,v,1866
v,y,d,v,1866
n,v,v,y,1866
n,i,p,v,1866
nr,nr,w,nr,1866
nr,n,n,i,1866
v,r,d,v,1866
r,u,a,y,1866
n,f,nr,n,1866
w,w,u,n,1866
w,p,r,d,1866
n,a,w,w,1866
u,n,w,w,1866
nr,p,u,n,1866
u,n,w,p,1866
p,v,n,v,1866
b,n,w,nr,1866
r,d,v,m,1866
d,d,m,q,1866
m,q,b,n,1866
nr,nr,n,f,1866
nr,v,f,nr,1866
w,nr,v,n,1866
w,nr,p,v,1866
i,w,v,r,1866
nr,nr,u,n,1866
d,v,q,m,1866
v,u,v,w,1866
v,n,nr,nr,1866
v,w,r,u,1866
n,Ng,nr,nr,1866
nr,nr,v,u,1866
nr,n,nr,nr,1866
p,v,d,d,1866
m,q,q,u,1866
q,m,u,b,1866
u,n,y,w,1866
n,w,nr,v,1866
v,m,m,q,1866
n,v,w,r,1866
q,u,n,Ng,1866
w,r,n,a,1866
Ng,w,nr,p,1866
u,b,Ng,w,1866
f,nr,n,u,1866
n,u,i,w,1866
u,m,b,u,1866
u,n,v,r,1866
n,n,v,d,1866
d,v,z,u,1866
w,z,j,m,1866
m,q,u,n,1866
r,m,n,v,1866
p,n,f,v,1866
v,v,v,w,1866
w,v,m,n,1866
m,q,u,n,1866
z,u,m,q,1866
v,r,n,n,1866
v,u,q,b,1866
f,f,u,m,1866
n,v,d,v,1866
j,m,n,u,1866
n,w,r,m,1866
v,w,u,j,1866
f,v,m,q,1866
q,n,n,w,1866
b,u,w,v,1866
q,b,n,w,1866
u,j,q,n,1866
n,f,v,u,1866
m,n,v,v,1866
v,d,w,z,1866
w,v,ad,v,1866
ad,v,n,u,1866
v,i,u,n,1866
v,n,n,v,1866
n,v,u,n,1866
u,n,v,u,1866
n,w,u,ad,1866
n,w,v,n,1866
d,v,n,w,1866
Ng,v,w,n,1866
v,u,v,i,1866
u,ad,i,n,1866
u,n,d,v,1866
w,d,d,v,1866
v,d,v,n,1866
n,w,v,d,1866
v,n,n,w,1866
n,u,w,v,1866
w,n,n,u,1866
d,v,v,v,1866
i,n,n,w,1866
n,u,w,d,1866
u,v,n,v,1866
n,v,r,w,1866
v,r,v,v,1866
r,n,v,r,1866
v,u,r,n,1866
w,ns,n,w,1866
u,v,n,w,1866
n,f,u,w,1866
v,v,w,ns,1866
n,v,v,w,1866
a,n,a,n,1866
ns,n,w,a,1866
v,u,w,n,1866
d,v,v,v,1866
a,n,v,u,1866
w,w,n,w,1866
u,r,w,a,1866
w,a,v,u,1866
u,vd,u,r,1866
n,w,a,n,1866
v,w,w,w,1866
a,n,u,v,1866
c,w,vn,n,1866
v,u,v,v,1866
w,n,w,a,1866
n,w,n,d,1866
v,v,u,w,1866
f,v,w,ns,1866
n,w,n,v,1866
w,s,u,vd,1866
n,w,a,n,1866
w,a,w,a,1866
u,v,v,u,1866
v,u,n,w,1866
a,n,v,u,1866
w,w,n,f,1866
w,a,f,v,1866
s,v,vd,v,1866
u,w,n,w,1866
w,ns,w,c,1866
w,a,d,v,1866
n,w,w,ns,1866
w,ns,w,w,1866
r,n,a,n,1866
v,w,v,u,1866
u,w,n,w,1866
ns,n,c,w,1866
n,d,u,v,1866
v,u,ns,n,1866
ns,vn,w,w,1866
w,c,ns,vn,1866
v,u,ns,n,1866
v,u,v,u,1866
vd,v,r,n,1866
u,v,nr,w,1866
w,r,u,v,1866
r,i,v,nr,1866
i,u,nr,nr,1866
f,w,i,u,1866
w,r,r,v,1866
u,d,n,w,1866
d,p,f,v,1866
r,r,vn,u,1866
r,d,r,r,1866
p,n,v,nz,1866
v,nz,r,d,1866
r,b,u,m,1866
b,vn,m,w,1866
vn,u,w,r,1866
r,v,v,s,1866
f,v,w,r,1866
v,r,s,u,1866
s,u,a,n,1866
v,s,d,a,1866
r,r,p,n,1866
v,r,b,vn,1866
r,d,n,f,1866
n,f,nz,w,1866
d,v,r,b,1866
m,w,v,r,1866
nz,w,d,v,1866
u,m,r,v,1866
r,v,u,d,1866
w,r,v,r,1866
i,v,w,v,1866
v,n,q,w,1866
w,v,m,q,1866
v,n,v,n,1866
n,w,n,m,1866
p,r,q,v,1866
d,a,p,a,1866
v,w,w,w,1866
d,v,m,q,1866
v,u,a,w,1866
v,v,w,v,1866
v,v,v,w,1866
a,vn,v,u,1866
vn,f,u,d,1866
w,p,vn,f,1866
a,w,v,v,1866
c,p,m,q,1866
w,v,v,w,1866
v,r,q,w,1866
m,q,c,p,1866
f,v,d,a,1866
w,c,r,m,1866
d,a,v,v,1866
u,d,w,v,1866
r,m,w,c,1866
v,u,a,w,1866
a,w,a,vn,1866
u,d,w,p,1866
p,a,f,v,1866
q,w,p,r,1866
r,m,v,u,1866
q,v,d,a,1866
m,q,u,d,1866
n,w,p,v,1866
d,v,w,i,1866
v,w,n,w,1866
v,v,v,v,1866
p,v,w,v,1866
v,n,v,n,1866
d,v,w,v,1866
v,n,l,w,1866
w,d,p,v,1866
v,v,v,n,1866
i,d,v,w,1866
w,i,v,v,1866
v,d,v,w,1866
d,v,v,n,1866
w,d,v,d,1866
w,l,d,v,1866
l,w,v,v,1866
w,i,i,w,1866
v,n,Vg,p,1866
w,v,w,l,1866
i,w,w,d,1866
d,v,d,v,1866
w,v,w,Vg,1866
v,v,i,w,1866
v,p,n,w,1866
v,w,w,i,1866
n,w,n,w,1866
n,w,w,d,1866
w,d,v,v,1866
w,i,d,d,1866
v,w,v,p,1866
i,w,d,v,1866
Vg,p,w,d,1866
d,d,v,w,1866
w,Vg,v,w,1866
p,v,d,v,1866
v,u,w,v,1866
v,n,r,q,1866
u,n,v,m,1866
n,v,q,m,1866
u,a,v,q,1866
v,r,m,n,1866
v,v,a,n,1866
v,u,n,v,1866
n,w,m,q,1866
w,a,n,w,1866
w,v,n,v,1866
n,f,v,u,1866
u,n,v,v,1866
r,q,n,f,1866
q,m,f,v,1866
a,n,q,a,1866
f,v,u,a,1866
v,q,u,n,1866
v,v,v,r,1866
n,v,a,u,1866
nr,v,n,w,1866
v,m,w,a,1866
q,a,n,w,1866
m,q,a,u,1866
a,u,w,w,1866
n,w,v,n,1866
a,u,w,v,1866
q,w,u,n,1866
m,n,v,v,1866
w,v,q,w,1866
w,d,r,v,1866
v,w,v,p,1866
w,d,y,w,1866
v,p,w,v,1866
v,v,v,w,1866
v,y,c,d,1866
d,v,w,c,1866
w,r,p,s,1866
c,d,n,w,1866
w,v,s,w,1866
s,w,p,s,1866
d,v,w,d,1866
y,w,d,v,1866
r,v,s,w,1866
n,v,n,v,1866
p,s,v,p,1866
v,n,w,r,1866
v,n,d,v,1866
s,w,v,y,1866
d,v,v,w,1866
n,v,r,v,1866
n,w,v,r,1866
v,p,w,d,1866
w,c,v,n,1866
p,s,d,v,1866
nr,nr,d,a,1866
w,n,v,v,1866
n,v,v,a,1866
v,v,a,u,1866
w,d,w,d,1866
d,a,d,m,1866
d,m,q,w,1866
nr,w,a,w,1866
a,w,m,m,1866
m,q,n,v,1866
v,a,a,w,1866
q,w,v,v,1866
n,v,nr,w,1866
m,m,w,n,1866
v,nr,w,d,1866
w,d,m,q,1866
v,v,u,a,1866
w,d,u,v,1866
k,v,d,o,1866
n,k,w,d,1866
nr,v,k,v,1866
d,o,v,w,1866
v,n,v,w,1866
v,w,o,u,1866
b,n,p,n,1866
v,n,w,j,1866
n,n,j,n,1866
v,p,v,n,1866
n,v,d,a,1866
n,v,n,v,1866
w,j,v,u,1866
p,n,n,n,1866
n,v,n,w,1866
v,u,a,w,1866
n,u,c,b,1866
j,n,u,d,1866
u,nz,b,n,1866
c,b,v,p,1866
n,w,n,v,1866
nz,c,n,v,1866
ad,v,m,q,1866
m,q,q,d,1866
u,m,w,q,1866
q,n,v,u,1866
q,d,n,w,1866
w,q,v,n,1866
n,ad,u,m,1866
q,w,d,v,1866
v,u,q,w,1866
a,n,v,v,1866
n,p,v,v,1866
q,d,u,n,1866
n,v,n,w,1866
w,p,nr,p,1866
v,f,l,w,1866
v,u,n,v,1866
p,v,v,f,1866
m,q,n,p,1866
v,n,q,d,1866
n,w,n,m,1866
w,l,p,nr,1866
p,nr,p,nt,1866
n,m,d,a,1866
p,nt,v,u,1866
nr,p,n,v,1866
v,v,w,l,1866
v,v,f,w,1866
q,a,p,v,1866
m,q,a,u,1866
u,m,a,n,1866
l,w,nr,nr,1866
p,n,v,n,1866
w,v,m,q,1866
f,w,w,p,1866
nr,nr,nt,n,1866
n,u,q,a,1866
v,p,w,v,1866
nr,n,m,q,1866
n,v,u,n,1866
nt,n,u,u,1866
u,n,p,n,1866
u,u,v,p,1866
d,a,n,w,1866
v,n,u,r,1866
n,w,n,n,1866
n,p,n,d,1866
p,a,d,d,1866
u,r,w,p,1866
a,n,d,v,1866
n,v,r,n,1866
w,p,n,p,1866
d,v,vn,w,1866
n,f,d,v,1866
b,n,n,d,1866
n,d,v,u,1866
v,u,n,w,1866
d,d,u,vn,1866
f,n,v,n,1866
n,n,a,n,1866
n,d,n,v,1866
p,n,p,a,1866
d,v,v,u,1866
r,n,p,n,1866
r,u,w,nr,1866
q,r,n,w,1866
f,v,u,n,1866
w,nr,p,n,1866
n,v,m,v,1866
