@relation 36827

@attribute 1 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 2 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 3 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 4 {vi?,nt,ns,nr,bz,Yg,nz,Ug,nx,d1,d2,Tg,Dg,vn,Ag,Ng,vd,f,g,az,d,e,b,c,a,n,o,Vg,l,m,j,k,h,i,w,v,u,t,s,ap,r,ys,q,an,p,ad,z,y,x}
@attribute 5 {2268,2298,2328,2340,2370}

@data
v,nz,w,w,2268
w,p,v,w,2268
v,w,n,vn,2268
Ng,w,v,nz,2268
ns,n,Ng,w,2268
c,n,c,d,2268
v,v,ns,n,2268
n,vn,w,w,2268
v,c,v,w,2268
c,d,w,p,2268
w,ns,vn,Ng,2268
p,v,w,ns,2268
k,d,a,u,2268
p,a,n,v,2268
u,n,v,w,2268
r,n,v,m,2268
v,v,v,v,2268
f,w,k,d,2268
u,f,n,k,2268
v,v,p,s,2268
n,v,w,v,2268
w,n,u,f,2268
q,w,v,u,2268
w,v,v,p,2268
Ng,r,v,v,2268
s,u,f,w,2268
w,n,d,p,2268
v,w,v,v,2268
n,v,f,w,2268
v,m,w,n,2268
d,p,u,n,2268
m,q,n,v,2268
v,v,q,w,2268
v,u,w,n,2268
p,s,n,f,2268
n,v,m,q,2268
a,u,v,v,2268
v,v,s,u,2268
n,k,p,a,2268
v,p,u,n,2268
ns,ns,ad,v,2268
w,n,ns,ns,2268
p,ns,ns,w,2268
ad,v,m,q,2268
t,t,t,m,2268
w,ad,v,m,2268
m,w,p,ns,2268
t,t,w,n,2268
ns,ns,w,ad,2268
t,m,n,p,2268
v,v,q,n,2268
n,p,ns,ns,2268
v,m,n,w,2268
t,t,m,w,2268
ns,w,v,v,2268
n,v,n,f,2268
f,y,d1,v,2268
d1,v,y,w,2268
v,n,y,w,2268
w,d1,v,y,2268
v,v,f,y,2268
n,f,w,d1,2268
y,w,v,v,2268
vn,n,v,w,2268
q,d,u,vn,2268
w,d,vn,n,2268
w,v,v,m,2268
nr,v,Ng,w,2268
v,f,q,d,2268
f,m,d,v,2268
d,p,u,n,2268
u,n,w,d,2268
q,m,u,n,2268
vn,n,v,v,2268
u,n,f,m,2268
r,u,v,f,2268
m,q,v,u,2268
v,u,n,w,2268
m,a,n,f,2268
n,v,m,q,2268
f,w,p,vn,2268
d,v,vn,n,2268
v,v,q,m,2268
m,q,a,u,2268
n,f,d,p,2268
a,u,f,w,2268
v,v,w,d,2268
u,vn,w,v,2268
p,r,n,v,2268
n,w,v,v,2268
v,Ng,d,p,2268
v,m,m,a,2268
p,vn,v,v,2268
w,d,r,u,2268
d,p,n,v,2268
Ng,w,p,r,2268
v,v,m,q,2268
n,v,n,w,2268
u,n,r,m,2268
v,u,u,n,2268
v,v,r,u,2268
n,p,n,v,2268
m,n,u,n,2268
u,r,n,w,2268
n,w,m,n,2268
m,n,v,u,2268
p,m,v,u,2268
v,u,w,r,2268
nr,n,m,n,2268
r,m,v,v,2268
w,r,n,v,2268
n,v,u,r,2268
w,r,p,nt,2268
w,v,u,m,2268
q,n,u,w,2268
m,m,n,p,2268
m,q,p,m,2268
m,n,n,w,2268
m,q,v,u,2268
v,p,m,m,2268
v,w,v,p,2268
n,p,m,q,2268
p,nt,m,q,2268
p,m,q,n,2268
v,v,m,n,2268
u,w,v,u,2268
q,n,m,m,2268
nt,m,q,n,2268
n,v,w,v,2268
v,u,v,v,2268
u,m,u,n,2268
m,m,n,v,2268
v,u,n,u,2268
r,v,nt,m,2268
v,w,w,f,2268
v,v,n,d,2268
w,r,v,r,2268
r,v,r,n,2268
w,n,f,y,2268
w,w,v,v,2268
r,n,v,v,2268
v,nr,w,w,2268
n,v,nr,w,2268
v,v,n,w,2268
d,v,w,n,2268
v,n,nr,nr,2268
n,w,y,w,2268
n,d,v,w,2268
nr,w,r,v,2268
nr,nr,w,r,2268
v,r,d,v,2268
m,vn,r,v,2268
r,v,r,z,2268
r,v,u,r,2268
v,u,w,r,2268
v,r,u,n,2268
vn,w,v,v,2268
u,n,r,v,2268
w,m,w,r,2268
m,nr,m,vn,2268
v,v,r,v,2268
w,r,v,r,2268
u,r,u,n,2268
w,r,v,u,2268
v,v,z,u,2268
n,w,v,v,2268
r,z,n,n,2268
r,v,n,w,2268
nr,w,vn,w,2268
z,u,n,w,2268
v,u,v,u,2268
a,u,v,n,2268
n,w,d,v,2268
w,v,r,v,2268
v,r,v,nr,2268
v,v,nr,a,2268
n,v,w,d,2268
v,n,d,d,2268
u,n,n,w,2268
r,v,nr,nr,2268
nr,nr,u,n,2268
w,d,v,i,2268
d,d,i,w,2268
v,v,v,v,2268
nr,a,n,v,2268
v,nr,a,u,2268
nr,i,v,u,2268
v,v,nt,w,2268
nr,nr,v,v,2268
w,nr,i,v,2268
i,v,u,nt,2268
p,f,w,Vg,2268
v,m,n,w,2268
Vg,u,q,n,2268
v,w,u,m,2268
q,n,v,v,2268
f,v,Vg,u,2268
n,w,n,v,2268
w,v,m,q,2268
m,q,w,v,2268
w,p,v,v,2268
q,n,p,n,2268
v,v,q,n,2268
m,q,n,w,2268
n,w,v,m,2268
n,v,m,q,2268
m,q,w,p,2268
v,v,q,n,2268
w,Vg,m,q,2268
v,m,n,n,2268
p,n,v,m,2268
u,m,n,w,2268
n,w,u,v,2268
v,v,n,w,2268
w,Ng,v,v,2268
w,n,v,n,2268
d,v,u,n,2268
n,w,w,Ng,2268
w,n,Ng,d,2268
v,u,w,n,2268
n,u,n,u,2268
d,v,w,n,2268
u,n,n,u,2268
v,n,n,w,2268
f,d,n,w,2268
u,v,u,n,2268
n,w,d,v,2268
v,n,n,w,2268
Ng,d,v,u,2268
v,u,c,v,2268
n,f,r,u,2268
v,u,w,v,2268
u,r,n,w,2268
n,w,n,w,2268
v,n,u,r,2268
u,n,v,n,2268
w,c,v,n,2268
w,n,n,u,2268
c,v,n,f,2268
n,w,w,n,2268
u,w,v,v,2268
v,n,n,w,2268
v,r,u,n,2268
n,w,u,n,2268
v,v,f,u,2268
n,u,r,v,2268
u,n,v,u,2268
r,v,w,c,2268
r,v,n,w,2268
w,n,n,r,2268
w,v,w,n,2268
f,u,u,n,2268
n,r,u,w,2268
n,w,b,n,2268
nr,b,p,n,2268
u,n,w,nr,2268
p,n,n,v,2268
r,u,w,d,2268
v,r,n,n,2268
n,v,r,u,2268
n,u,w,v,2268
v,v,u,n,2268
u,n,u,r,2268
n,w,p,n,2268
n,p,u,n,2268
d,p,u,n,2268
v,u,u,n,2268
w,v,r,u,2268
n,n,nr,b,2268
n,u,v,u,2268
v,r,n,f,2268
u,n,d,p,2268
b,n,n,u,2268
w,d,n,u,2268
w,nr,n,p,2268
r,u,f,w,2268
u,n,v,v,2268
p,n,n,w,2268
r,u,n,w,2268
n,w,v,r,2268
u,r,n,w,2268
t,r,n,p,2268
n,p,nr,v,2268
nr,nr,v,u,2268
p,nr,v,v,2268
nr,v,u,n,2268
v,v,n,w,2268
a,n,nr,nr,2268
r,a,p,nr,2268
n,d,u,w,2268
u,n,v,u,2268
n,v,u,n,2268
w,t,p,t,2268
m,q,u,n,2268
d,f,w,n,2268
v,v,n,w,2268
u,n,w,t,2268
f,m,w,u,2268
n,f,q,w,2268
p,n,f,u,2268
u,w,f,m,2268
w,u,k,w,2268
k,w,t,p,2268
q,z,n,v,2268
t,p,m,q,2268
p,t,q,z,2268
m,q,u,n,2268
z,u,v,v,2268
w,n,m,q,2268
n,k,t,t,2268
t,m,z,u,2268
t,t,t,m,2268
q,w,n,k,2268
f,u,n,f,2268
v,ns,t,w,2298
n,w,f,w,2298
v,n,v,v,2298
f,w,v,n,2298
v,v,w,v,2298
nr,u,n,w,2298
j,m,q,v,2298
w,v,w,v,2298
q,v,m,m,2298
w,v,n,w,2298
v,nr,u,a,2298
n,w,v,n,2298
nr,nr,a,n,2298
w,d,ns,v,2298
n,w,v,ns,2298
v,n,d,v,2298
v,j,m,q,2298
v,v,w,d,2298
w,v,n,w,2298
v,f,v,v,2298
m,m,v,nr,2298
m,q,nr,nr,2298
d,v,v,t,2298
u,a,w,v,2298
a,n,v,f,2298
q,v,nr,u,2298
w,n,v,w,2298
w,n,w,n,2298
w,n,w,n,2298
n,ad,w,n,2298
a,w,a,w,2298
v,w,a,w,2298
a,w,a,w,2298
ad,v,n,a,2298
n,a,n,a,2298
n,w,ad,v,2298
n,a,n,a,2298
r,v,Ng,u,2298
u,m,n,n,2298
d,b,n,n,2298
m,q,n,w,2298
v,Ng,m,q,2298
u,n,w,v,2298
w,v,v,v,2298
b,u,n,w,2298
n,w,r,v,2298
v,d,u,n,2298
v,v,u,m,2298
n,n,v,r,2298
Ng,u,q,n,2298
v,r,v,Ng,2298
n,v,v,n,2298
v,n,j,v,2298
a,v,v,j,2298
n,d,z,u,2298
d,v,u,w,2298
u,w,d,v,2298
c,d,n,d,2298
v,n,v,u,2298
w,c,v,n,2298
d,v,d,u,2298
d,v,d,v,2298
z,u,c,d,2298
v,z,w,c,2298
n,d,u,d,2298
v,u,u,w,2298
w,n,v,i,2298
w,p,j,w,2298
i,u,v,n,2298
n,w,w,j,2298
n,w,i,u,2298
w,j,n,w,2298
w,v,u,n,2298
v,i,n,v,2298
v,n,p,w,2298
u,n,n,w,2298
v,v,w,p,2298
p,w,w,n,2298
j,w,w,v,2298
u,n,v,v,2298
n,w,v,n,2298
w,v,n,w,2298
v,n,n,c,2298
d,v,u,n,2298
n,u,w,v,2298
v,v,w,n,2298
v,n,d,v,2298
n,w,v,n,2298
a,n,vn,w,2298
n,c,n,u,2298
w,n,a,n,2298
d,v,w,d,2298
v,n,n,w,2298
w,d,n,u,2298
n,w,c,a,2298
c,a,u,vn,2298
m,q,u,n,2298
t,w,u,m,2298
u,m,n,u,2298
u,v,ns,w,2298
u,n,nr,v,2298
n,nr,v,n,2298
u,n,n,nr,2298
v,u,q,n,2298
n,u,u,ns,2298
nr,nr,n,u,2298
v,u,u,n,2298
n,u,nr,nr,2298
ns,w,v,u,2298
nr,v,u,v,2298
v,n,v,u,2298
v,u,w,v,2298
q,n,n,nr,2298
w,v,m,q,2298
p,t,v,u,2298
n,u,nr,n,2298
u,ns,v,v,2298
v,p,w,v,2298
w,v,u,n,2298
d,v,t,w,2298
v,v,n,u,2298
u,n,n,w,2298
w,vn,w,d,2298
w,v,v,n,2298
w,v,w,v,2298
v,v,w,vn,2298
d,v,v,w,2298
v,r,w,v,2298
vn,n,d,v,2298
r,v,v,w,2298
v,n,v,n,2298
w,v,n,d,2298
w,d,r,v,2298
n,d,n,v,2298
d,v,v,w,2298
v,w,w,v,2298
n,n,v,n,2298
v,w,n,w,2298
vn,w,n,w,2298
n,w,n,n,2298
v,n,d,v,2298
v,vn,vn,n,2298
d,v,vn,w,2298
n,d,v,vn,2298
n,w,v,r,2298
u,n,n,d,2298
d,d,d,v,2298
w,n,d,d,2298
d,d,v,n,2298
d,v,n,w,2298
v,u,w,n,2298
n,w,d,d,2298
d,d,n,w,2298
n,d,d,d,2298
f,v,q,n,2298
v,m,v,n,2298
q,n,v,u,2298
w,c,n,v,2298
v,v,q,v,2298
n,w,v,m,2298
v,m,n,w,2298
v,n,f,v,2298
m,q,w,v,2298
v,n,w,d,2298
n,v,c,v,2298
d,v,m,q,2298
n,v,d,v,2298
r,w,v,n,2298
n,w,u,n,2298
c,v,v,w,2298
w,d,n,v,2298
m,q,n,w,2298
v,w,v,v,2298
v,u,v,w,2298
w,v,n,v,2298
q,v,w,f,2298
w,d,v,m,2298
w,f,m,q,2298
v,w,v,n,2298
v,n,w,c,2298
d,v,v,w,2298
v,p,n,w,2298
f,v,r,v,2298
w,f,w,r,2298
u,v,w,n,2298
v,u,p,w,2298
r,v,n,v,2298
p,w,w,n,2298
d,v,w,n,2298
w,n,n,f,2298
n,w,u,n,2298
w,r,v,n,2298
v,w,w,f,2298
n,w,v,w,2298
v,n,w,v,2298
v,n,n,n,2298
n,w,u,v,2298
v,v,n,w,2298
w,n,f,v,2298
n,v,n,w,2298
n,u,f,v,2298
v,w,v,v,2298
w,v,v,p,2298
u,n,v,w,2298
w,n,n,u,2298
v,v,v,n,2298
n,n,v,u,2298
n,w,v,v,2298
w,v,n,w,2298
v,s,w,v,2298
w,n,w,v,2298
w,n,v,v,2298
v,v,l,vn,2298
w,v,v,v,2298
v,w,w,w,2298
w,w,s,n,2298
v,v,vn,w,2298
n,w,v,s,2298
w,v,n,w,2298
v,w,w,v,2298
n,w,w,n,2298
s,n,v,w,2298
v,v,v,l,2298
ns,n,m,q,2298
n,v,w,n,2298
n,f,v,v,2298
q,n,ns,w,2298
n,u,q,n,2298
v,ns,u,m,2298
f,w,v,ns,2298
t,v,m,q,2298
w,m,n,v,2298
t,t,w,m,2298
v,v,n,u,2298
u,m,n,w,2298
v,w,q,n,2298
ns,w,f,w,2298
w,v,ns,n,2298
v,ns,n,f,2298
m,q,v,ns,2298
w,n,w,v,2298
f,u,v,ns,2298
ns,d,u,n,2298
n,v,d,a,2298
ns,w,u,n,2298
u,n,ns,d,2298
v,ns,a,u,2298
w,f,n,v,2298
d,a,n,w,2298
v,ns,f,u,2298
v,r,u,a,2298
r,v,a,w,2298
r,d,r,v,2298
v,u,f,w,2298
w,r,v,r,2298
f,w,d,v,2298
n,f,r,d,2298
u,n,w,r,2298
d,v,v,u,2298
w,r,v,v,2298
w,l,n,w,2298
vn,w,r,n,2298
u,w,v,a,2298
n,v,v,u,2298
n,w,vn,n,2298
v,w,u,n,2298
v,v,v,w,2298
w,p,n,v,2298
w,v,n,v,2298
r,n,n,v,2298
v,n,w,r,2298
v,r,v,v,2298
n,v,v,n,2298
n,v,v,u,2298
w,r,c,n,2298
v,v,v,v,2298
p,vn,v,vn,2298
u,w,n,v,2298
w,r,v,v,2298
vn,vn,v,r,2298
v,v,n,u,2298
v,v,w,r,2298
n,v,v,u,2298
d,v,u,n,2298
v,v,u,w,2298
l,u,w,p,2298
v,u,r,n,2298
v,u,d,v,2298
p,v,v,v,2298
v,u,r,n,2298
v,p,v,v,2298
v,vn,w,v,2298
v,v,l,u,2298
v,v,u,w,2298
v,a,n,w,2298
v,v,w,d,2298
w,d,a,u,2298
u,n,p,vn,2298
r,n,v,v,2298
u,w,n,v,2298
r,n,v,v,2298
n,v,vn,w,2298
v,v,u,w,2298
vn,n,vn,vn,2298
v,v,w,l,2298
n,u,r,n,2298
n,c,v,v,2298
r,n,v,v,2298
v,v,w,r,2298
v,v,u,w,2298
u,w,n,c,2298
c,n,v,v,2298
c,n,w,n,2298
n,v,n,d,2298
n,d,v,n,2298
n,w,n,v,2298
n,v,v,vn,2298
w,n,v,v,2298
v,n,v,n,2298
n,n,n,w,2298
n,d,v,n,2298
n,v,n,w,2298
v,n,n,v,2298
w,v,v,n,2298
n,c,v,w,2298
v,n,n,d,2298
n,w,d,v,2298
w,n,v,v,2298
d,v,n,w,2298
n,v,w,n,2298
v,w,d,v,2298
d,v,c,n,2298
v,n,n,v,2298
v,n,v,n,2298
v,v,w,v,2298
d,v,n,n,2298
v,v,n,v,2298
v,n,vn,n,2298
t,w,v,q,2298
v,q,d,a,2298
t,d,v,v,2298
d,d,v,y,2298
v,d,u,n,2298
r,t,d,v,2298
v,u,v,t,2298
d,v,w,t,2298
u,d,t,w,2298
u,n,r,t,2298
t,v,v,d,2298
u,n,u,d,2298
w,r,d,d,2298
a,u,w,r,2298
v,t,t,v,2298
n,w,t,d,2298
d,a,n,w,2298
d,v,y,w,2298
n,v,d,v,2298
q,v,a,u,2298
w,t,q,v,2298
d,d,v,n,2298
q,w,w,k,2298
f,v,w,i,2298
w,k,v,v,2298
d,p,f,v,2298
n,d,v,v,2298
v,u,d,d,2298
n,f,q,w,2298
v,q,i,w,2298
v,n,d,a,2298
i,w,v,v,2298
p,n,v,q,2298
w,i,k,v,2298
n,v,n,d,2298
n,w,a,d,2298
k,v,v,w,2298
d,v,n,w,2298
u,n,d,v,2298
v,v,w,d,2298
d,a,p,n,2298
m,v,v,u,2298
a,d,n,f,2298
v,n,u,n,2298
w,d,d,p,2298
w,v,n,w,2298
v,a,w,v,2298
a,w,a,n,2298
n,w,a,n,2298
v,a,w,w,2298
d,a,v,a,2298
w,v,n,w,2298
a,n,v,a,2298
v,w,v,w,2298
d,v,n,v,2298
n,d,w,n,2298
v,n,v,w,2298
w,v,n,w,2298
Ag,n,Ng,n,2298
Ng,Ag,vn,n,2298
v,Ng,n,v,2298
Ng,Ag,v,Ng,2298
v,vn,w,v,2298
v,v,v,Ng,2298
v,v,Ag,n,2298
v,Ng,w,v,2298
Ag,n,n,n,2298
n,u,w,v,2298
a,n,v,Ng,2298
vn,n,u,n,2298
u,n,v,vn,2298
v,r,n,w,2298
w,v,Ag,n,2298
v,Ng,n,vn,2298
n,w,vn,n,2298
w,v,n,w,2298
n,n,n,w,2298
v,v,Ng,Ag,2298
n,w,Ng,Ag,2298
n,v,n,w,2298
n,vn,n,u,2298
n,w,r,a,2298
Ng,n,v,Ng,2298
n,w,Ng,n,2298
vn,n,v,r,2298
w,v,a,n,2298
r,a,w,v,2298
v,a,a,w,2298
d,v,a,w,2298
v,a,v,a,2298
a,w,a,v,2298
v,v,w,v,2298
w,v,v,a,2298
v,n,u,n,2298
n,v,n,i,2298
w,v,n,m,2298
nr,v,v,n,2298
n,v,v,v,2298
j,w,v,w,2298
v,v,n,v,2298
v,v,m,q,2298
v,w,w,n,2298
w,d,v,w,2298
v,u,i,w,2298
d,v,j,w,2298
v,v,v,u,2298
n,m,n,w,2298
d,d,w,j,2298
u,n,w,d,2298
v,w,v,n,2298
w,j,n,v,2298
w,n,w,v,2298
v,n,q,n,2298
n,i,d,d,2298
i,w,d,v,2298
f,w,p,n,2298
w,v,q,n,2298
t,t,w,v,2298
v,m,n,w,2298
p,n,v,w,2298
t,f,v,p,2298
v,m,Ng,w,2298
m,q,w,v,2298
n,n,w,v,2298
v,m,n,w,2298
q,Ng,v,m,2298
n,w,m,q,2298
q,n,u,v,2298
v,p,t,t,2298
v,w,m,q,2298
w,v,q,n,2298
v,m,n,w,2298
q,n,v,m,2298
w,v,n,n,2298
v,p,n,v,2298
n,w,m,q,2298
w,u,an,vn,2298
w,v,q,Ng,2298
Ng,w,m,q,2298
p,t,t,f,2298
n,v,v,m,2298
n,w,v,an,2298
w,v,q,n,2298
m,q,w,v,2298
u,v,vn,w,2298
m,q,w,v,2298
m,q,w,u,2298
t,t,f,w,2298
q,n,v,m,2298
d,d,m,n,2298
n,f,d,v,2298
v,Ng,d,m,2298
w,r,Ng,d,2298
m,q,y,w,2298
d,d,q,n,2298
w,n,d,d,2298
y,w,f,d,2298
d,v,n,w,2298
f,d,v,m,2298
q,n,w,n,2298
r,v,d,d,2298
Ng,d,m,q,2298
d,m,n,y,2298
n,y,n,f,2298
q,n,i,v,2298
q,n,p,n,2298
m,q,y,w,2298
n,v,n,w,2298
w,p,n,d,2298
i,v,v,v,2298
l,m,v,y,2298
w,n,n,v,2298
v,v,q,n,2298
v,n,n,v,2298
m,q,n,i,2298
v,u,w,r,2298
w,r,v,d,2298
n,d,n,w,2298
r,n,l,m,2298
u,n,v,u,2298
n,w,m,q,2298
n,w,d,v,2298
u,n,r,d,2298
n,i,n,v,2298
n,n,u,n,2298
v,n,r,n,2298
d,v,v,n,2298
v,m,n,w,2298
d,v,w,n,2298
n,v,m,q,2298
v,m,n,n,2298
m,q,w,p,2298
p,n,d,u,2298
v,r,w,l,2298
d,u,w,v,2298
n,w,u,n,2298
n,v,v,r,2298
n,w,n,n,2298
w,l,q,v,2298
n,w,v,n,2298
r,d,d,v,2298
w,v,n,w,2298
n,n,v,n,2298
v,d,n,w,2298
v,n,v,m,2298
v,w,v,d,2298
w,n,Ag,w,2298
n,a,n,d,2298
w,v,n,a,2298
n,n,v,v,2298
v,v,n,n,2298
v,w,v,n,2298
d,a,v,w,2298
v,v,v,v,2298
n,d,v,v,2298
n,a,n,n,2298
a,w,d,Ag,2298
v,v,a,w,2298
w,n,d,v,2298
w,d,v,w,2298
n,v,v,w,2298
a,d,v,v,2298
v,w,a,d,2298
v,w,d,v,2298
v,n,w,n,2298
v,n,w,p,2298
p,v,n,v,2298
d,v,v,n,2298
n,n,p,v,2298
n,a,a,v,2298
w,p,w,n,2298
d,v,v,d,2298
v,w,v,n,2298
w,n,d,v,2298
v,v,n,w,2298
w,v,n,a,2298
w,v,v,w,2298
v,v,v,v,2298
v,n,w,n,2298
v,v,a,w,2298
d,v,w,v,2298
a,v,w,v,2298
n,v,w,n,2298
v,d,w,v,2298
n,w,v,w,2298
v,v,n,a,2298
n,d,w,d,2298
Ag,w,v,v,2298
d,Ag,d,v,2298
w,n,d,a,2298
a,w,n,d,2298
m,q,v,v,2328
